,172,D.156.DELTA,D.171.ISIRR,SARAH DNI - backwards,SARAH Diffuse Shortwave Radiation,SARAH Diffuse Shortwave Radiation@,SARAH Direct Shortwave Radiation,SARAH Direct Shortwave Radiation@,SARAH Global tilted radiation GTI,SARAH Photosynthetic active radiation,SARAH Photosynthetic photon flux density,SARAH Shortwave Radiation,NEMS4 Sunshine Duration,NEMS4 Cloud Cover Total,SARAH Clearsky Shortwave
2022-10-15 09:00:00,19.915,2740.0,819.756,549.0,196.0,239.33495,314.0,305.05408,780.5229,244.79999,1118.736,510.0,41.21212,31.0,561.0
2022-10-15 10:00:00,20.981,1536.0,473.524,651.0,176.0,234.55368,390.0,338.85202,889.0898,271.68,1241.5776,566.0,23.636362,60.0,596.0
2022-10-15 11:00:00,19.91,584.0,176.68,49.0,203.0,173.0007,29.0,50.51866,252.67097,111.36,508.91522,232.0,49.090908,18.0,575.0
2022-10-15 12:00:00,19.346,324.0,112.85,0.0,115.0,101.35933,0.0,2.9962006,100.86931,55.199997,252.26399,115.0,58.909092,1.8000001,500.0
2022-10-15 13:00:00,19.584,832.0,251.1,43.0,153.0,115.87233,17.0,24.917816,181.75699,81.6,372.91202,170.0,57.272724,4.5,379.0
2022-10-15 14:00:00,18.63,108.0,43.889,98.0,101.0,69.91065,22.0,13.544708,139.9116,59.039997,269.8128,123.0,60.0,0.0,225.0
2022-10-15 15:00:00,17.062,4.0,5.811,40.0,36.0,10.569204,5.0,0.11291504,49.581852,19.68,89.93761,41.0,60.0,0.0,66.0
2022-10-15 16:00:00,16.017,0.0,2.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0
2022-10-15 17:00:00,14.818,0.0,2.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-15 18:00:00,11.963,0.0,2.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-15 19:00:00,9.004,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-15 20:00:00,7.608,0.0,2.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-15 21:00:00,6.56,0.0,2.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-15 22:00:00,5.9,0.0,2.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-15 23:00:00,6.192,0.0,2.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16 00:00:00,6.303,0.0,2.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16 01:00:00,6.255,0.0,2.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16 02:00:00,6.056,0.0,2.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16 03:00:00,5.605,0.0,2.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16 04:00:00,5.589,20.0,22.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16 05:00:00,7.665,552.0,203.553,104.0,19.0,30.490807,10.0,11.788052,47.97919,13.92,63.614403,29.0,35.083332,0.0,33.0
2022-10-16 06:00:00,10.818,1472.0,446.219,479.0,70.0,150.45087,110.0,65.120605,335.81207,86.4,394.84802,180.0,60.0,0.0,180.0
2022-10-16 07:00:00,13.93,2288.0,661.733,630.0,101.0,262.90558,236.0,129.77853,575.38916,161.76,739.2432,337.0,60.0,0.0,337.0
2022-10-16 08:00:00,16.482,2832.0,819.581,711.0,120.0,312.0416,348.0,221.84866,773.8573,224.64,1026.6049,468.0,60.0,0.0,468.0
2022-10-16 09:00:00,18.016,3056.0,903.269,753.0,131.0,294.27313,425.0,299.45856,906.2951,266.88,1219.6417,556.0,60.0,0.0,556.0
2022-10-16 10:00:00,18.853,3096.0,913.787,768.0,134.0,262.3614,457.0,336.3297,958.6634,283.68,1296.4176,591.0,60.0,0.0,591.0
2022-10-16 11:00:00,19.305,2624.0,839.997,759.0,131.0,217.2993,438.0,330.60364,923.87256,273.12,1248.1584,569.0,60.0,0.0,569.0
2022-10-16 12:00:00,19.398,2456.0,706.713,724.0,123.0,162.48288,371.0,285.2194,807.3216,237.12,1083.6384,494.0,60.0,0.0,494.0
2022-10-16 13:00:00,19.04,1708.0,500.586,654.0,107.0,100.11332,266.0,207.88,619.3554,179.04,818.2128,373.0,60.0,0.0,373.0
2022-10-16 14:00:00,18.268,580.0,236.173,526.0,79.0,49.44945,141.0,98.44139,379.566,105.6,482.592,220.0,60.0,0.0,220.0
2022-10-16 15:00:00,15.49,8.0,15.118,180.0,34.0,13.184535,22.0,0.2885151,102.417885,26.88,122.8416,56.0,60.0,0.0,62.0
2022-10-16 16:00:00,11.622,0.0,2.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.366667,0.0,0.0
2022-10-16 17:00:00,11.003,0.0,2.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16 18:00:00,11.543,0.0,2.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16 19:00:00,10.67,0.0,2.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16 20:00:00,9.556,0.0,2.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16 21:00:00,6.476,0.0,2.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16 22:00:00,5.591,0.0,2.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16 23:00:00,5.325,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17 00:00:00,4.791,0.0,2.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17 01:00:00,4.336,0.0,2.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17 02:00:00,4.326,0.0,2.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17 03:00:00,4.419,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17 04:00:00,4.128,16.0,21.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17 05:00:00,6.677,548.0,204.6,98.0,18.0,28.294147,9.0,10.91869,44.864338,12.96,59.227203,27.0,33.8,0.0,31.0
2022-10-17 06:00:00,10.933,1484.0,450.303,474.0,68.0,147.15878,107.0,63.46736,333.3333,84.0,383.88,175.0,60.0,0.0,175.0
2022-10-17 07:00:00,14.394,2280.0,661.047,626.0,100.0,259.4628,232.0,127.61496,572.6754,159.36,728.2752,332.0,60.0,0.0,332.0
2022-10-17 08:00:00,17.181,2800.0,816.68,708.0,120.0,309.3793,343.0,218.4664,770.99,222.23999,1015.6368,463.0,60.0,0.0,463.0
2022-10-17 09:00:00,19.286,3008.0,904.707,751.0,130.0,291.85098,420.0,295.71725,902.5506,264.0,1206.4801,550.0,60.0,0.0,550.0
2022-10-17 10:00:00,20.745,3004.0,914.028,766.0,134.0,260.22595,451.0,332.34515,954.44525,280.8,1283.256,585.0,60.0,0.0,585.0
2022-10-17 11:00:00,21.844,2580.0,850.013,757.0,131.0,216.1568,433.0,326.63086,921.1653,270.72,1237.1904,564.0,60.0,0.0,564.0
2022-10-17 12:00:00,22.288,2360.0,700.774,722.0,122.0,160.47113,366.0,281.21506,803.0094,234.23999,1070.4768,488.0,60.0,0.0,488.0
2022-10-17 13:00:00,21.747,1616.0,486.868,650.0,106.0,98.05514,261.0,204.06033,614.296,176.16,805.0513,367.0,60.0,0.0,367.0
2022-10-17 14:00:00,20.933,536.0,229.307,520.0,78.0,49.628178,136.0,92.84502,372.9936,102.72,469.43042,214.0,60.0,0.0,214.0
2022-10-17 15:00:00,16.749,4.0,15.629,170.0,32.0,11.265271,20.0,0.19705391,97.05519,24.96,114.0672,52.0,60.0,0.0,58.0
2022-10-17 16:00:00,12.668,0.0,2.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65,0.0,0.0
2022-10-17 17:00:00,10.853,0.0,2.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17 18:00:00,9.319,0.0,2.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17 19:00:00,7.942,0.0,2.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17 20:00:00,7.414,0.0,2.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17 21:00:00,7.371,0.0,2.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17 22:00:00,6.686,0.0,2.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17 23:00:00,5.851,0.0,2.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18 00:00:00,5.303,0.0,2.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18 01:00:00,4.687,0.0,2.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18 02:00:00,3.898,0.0,2.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18 03:00:00,3.135,0.0,2.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18 04:00:00,3.08,12.0,10.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18 05:00:00,6.286,232.0,77.681,24.0,15.0,26.148,2.0,10.071836,20.351406,8.16,37.291203,17.0,32.5,0.0,27.0
2022-10-18 06:00:00,10.315,1232.0,349.045,242.0,84.0,143.86032,58.0,61.821243,243.72974,68.159996,311.49118,142.0,60.0,0.0,171.0
2022-10-18 07:00:00,15.408,2236.0,651.487,623.0,100.0,256.01855,228.0,125.463806,570.77234,157.44,719.50085,328.0,60.0,0.0,328.0
2022-10-18 08:00:00,19.181,2728.0,813.614,706.0,119.0,306.7388,339.0,215.10379,768.62604,219.84,1004.6688,458.0,60.0,0.0,458.0
2022-10-18 09:00:00,21.419,2972.0,902.692,749.0,129.0,289.3906,415.0,292.03036,898.6369,261.12,1193.3185,544.0,60.0,0.0,544.0
2022-10-18 10:00:00,22.609,2984.0,909.731,764.0,133.0,258.0311,446.0,328.44125,950.5242,277.91998,1270.0944,579.0,60.0,0.0,579.0
2022-10-18 11:00:00,23.091,2564.0,838.883,755.0,131.0,214.07274,427.0,322.6654,916.5787,267.84,1224.0288,558.0,60.0,0.0,558.0
2022-10-18 12:00:00,23.229,2356.0,694.803,719.0,123.0,159.12587,360.0,277.48877,799.154,231.84,1059.5088,483.0,60.0,0.0,483.0
2022-10-18 13:00:00,22.906,1632.0,487.254,647.0,105.0,95.94386,256.0,200.3499,609.0329,173.28,791.88965,361.0,60.0,0.0,361.0
2022-10-18 14:00:00,21.299,500.0,224.897,515.0,77.0,49.372143,132.0,88.44057,368.11136,100.32,458.4624,209.0,60.0,0.0,209.0
2022-10-18 15:00:00,17.131,4.0,13.239,150.0,29.0,9.328308,18.0,0.11601353,90.030624,22.56,103.099205,47.0,60.0,0.0,52.0
2022-10-18 16:00:00,14.013,0.0,2.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.983334,0.0,0.0
2022-10-18 17:00:00,11.733,0.0,2.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18 18:00:00,10.597,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18 19:00:00,9.374,0.0,2.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18 20:00:00,8.905,0.0,2.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18 21:00:00,8.374,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18 22:00:00,7.321,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18 23:00:00,6.647,0.0,2.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19 00:00:00,6.246,0.0,2.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19 01:00:00,6.529,0.0,2.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1000001,0.0
2022-10-19 02:00:00,5.889,0.0,2.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19 03:00:00,5.022,0.0,2.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19 04:00:00,4.983,12.0,20.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6000001,0.0
2022-10-19 05:00:00,8.448,524.0,195.901,24.0,7.0,16.006136,1.0,6.1539,9.200697,3.84,17.5488,8.0,30.553368,2.0,11.0
2022-10-19 06:00:00,12.395,1404.0,427.942,,,0.0,,0.0,,,,,54.545452,9.0,
2022-10-19 07:00:00,14.876,2184.0,637.513,,,0.0,,0.0,,,,,60.0,0.0,
2022-10-19 08:00:00,18.015,2660.0,781.922,,,0.0,,0.0,,,,,60.0,0.0,
2022-10-19 09:00:00,20.841,2876.0,860.779,,,0.0,,0.0,,,,,60.0,0.0,
2022-10-19 10:00:00,22.702,2892.0,862.612,,,0.0,,0.0,,,,,60.0,0.0,
2022-10-19 11:00:00,23.514,2436.0,786.684,,,0.0,,0.0,,,,,60.0,0.0,
2022-10-19 12:00:00,24.112,2172.0,635.427,696.0,117.0,129.38266,321.0,266.04724,729.47516,210.23999,960.7968,438.0,60.0,0.0,438.0
2022-10-19 13:00:00,24.418,1328.0,404.452,643.0,104.0,93.836586,251.0,196.64178,603.70135,170.4,778.728,355.0,60.0,0.0,355.0
2022-10-19 14:00:00,23.693,340.0,146.454,509.0,75.0,49.54474,128.0,82.971466,362.03992,97.439995,445.30078,203.0,60.0,0.0,203.0
2022-10-19 15:00:00,20.625,4.0,7.213,122.0,29.0,7.5567756,13.0,0.0566926,71.02587,20.16,92.1312,42.0,60.0,0.0,49.0
2022-10-19 16:00:00,18.397,0.0,2.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.333334,0.0,0.0
2022-10-19 17:00:00,17.479,0.0,2.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19 18:00:00,15.782,0.0,2.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19 19:00:00,12.612,0.0,2.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19 20:00:00,13.5,0.0,2.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19 21:00:00,15.506,0.0,2.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19 22:00:00,15.877,0.0,2.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0
2022-10-19 23:00:00,14.884,0.0,2.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0
2022-10-20 00:00:00,14.317,0.0,2.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-10-20 01:00:00,14.045,0.0,2.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-10-20 02:00:00,13.02,0.0,2.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0
2022-10-20 03:00:00,11.839,0.0,2.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-10-20 04:00:00,11.321,0.0,9.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-20 05:00:00,12.248,464.0,186.701,79.0,14.0,22.04027,7.0,8.458107,36.240704,10.08,46.0656,21.0,29.883333,0.0,23.0
2022-10-20 06:00:00,13.813,1296.0,386.333,457.0,66.0,137.24695,97.0,58.55269,325.18518,78.24,357.5568,163.0,0.0,100.0,163.0
2022-10-20 07:00:00,14.109,1276.0,396.29,577.0,107.0,249.07854,204.0,121.17305,541.72186,149.28,682.2096,311.0,60.0,0.0,318.0
2022-10-20 08:00:00,15.011,2824.0,807.936,631.0,134.0,286.34335,299.0,211.34708,723.8491,207.84,949.8288,433.0,60.0,0.0,447.0
2022-10-20 09:00:00,15.919,3136.0,910.871,744.0,128.0,285.6584,405.0,284.54163,891.8336,255.84,1169.1888,533.0,60.0,0.0,533.0
2022-10-20 10:00:00,16.633,2636.0,841.013,665.0,163.0,231.19846,381.0,319.78574,884.526,261.12,1193.3185,544.0,60.0,0.0,567.0
2022-10-20 11:00:00,17.241,2816.0,816.402,714.0,141.0,202.18553,396.0,313.8098,886.29736,257.75998,1177.9631,537.0,60.0,0.0,546.0
2022-10-20 12:00:00,17.895,2356.0,680.859,713.0,121.0,154.95335,350.0,269.71228,789.9986,226.08,1033.1857,471.0,60.0,0.0,471.0
2022-10-20 13:00:00,17.829,1532.0,462.513,640.0,104.0,92.32078,246.0,193.16394,599.4402,168.0,767.76,350.0,60.0,0.0,350.0
2022-10-20 14:00:00,16.862,360.0,157.902,503.0,74.0,49.199287,124.0,78.69853,356.95786,95.04,434.33282,198.0,60.0,0.0,198.0
2022-10-20 15:00:00,14.001,4.0,5.274,173.0,26.0,7.20803,19.0,0.05786419,93.06078,21.6,98.712006,45.0,60.0,0.0,46.0
2022-10-20 16:00:00,11.909,0.0,2.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.666666,0.0,0.0
2022-10-20 17:00:00,9.803,0.0,2.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-20 18:00:00,9.553,0.0,2.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-20 19:00:00,9.305,0.0,2.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-20 20:00:00,8.142,0.0,2.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-20 21:00:00,7.759,0.0,2.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-20 22:00:00,7.048,0.0,2.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-20 23:00:00,6.445,0.0,2.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21 00:00:00,4.467,0.0,2.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21 01:00:00,4.229,0.0,2.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21 02:00:00,2.837,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21 03:00:00,1.31,0.0,2.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21 04:00:00,0.877,8.0,21.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21 05:00:00,4.997,524.0,205.967,68.0,13.0,20.089344,6.0,7.6950836,32.792202,9.12,41.678402,19.0,28.566668,0.0,22.0
2022-10-21 06:00:00,8.655,1368.0,422.687,393.0,68.0,133.93306,85.0,56.930893,301.25882,73.439995,335.6208,153.0,60.0,0.0,159.0
2022-10-21 07:00:00,11.315,2192.0,643.032,613.0,97.0,245.57832,216.0,119.03117,561.8006,150.23999,686.5968,313.0,60.0,0.0,313.0
2022-10-21 08:00:00,13.797,2700.0,797.393,698.0,117.0,298.69785,325.0,205.0086,758.7913,212.15999,969.57117,442.0,60.0,0.0,442.0
2022-10-21 09:00:00,16.117,2864.0,879.738,742.0,128.0,284.4,400.0,280.72543,888.9606,253.43999,1158.2208,528.0,60.0,0.0,528.0
2022-10-21 10:00:00,17.517,2920.0,890.937,758.0,132.0,252.48218,430.0,316.71405,939.21466,269.75998,1232.8031,562.0,60.0,0.0,562.0
2022-10-21 11:00:00,18.388,2544.0,825.734,748.0,129.0,207.84566,411.0,310.75073,903.5173,259.19998,1184.544,540.0,60.0,0.0,540.0
2022-10-21 12:00:00,18.878,2312.0,678.292,711.0,120.0,152.87074,345.0,265.8228,785.35645,223.2,1020.02405,465.0,60.0,0.0,465.0
2022-10-21 13:00:00,18.651,1528.0,463.426,636.0,103.0,90.216255,241.0,189.46268,593.96533,165.12,754.5984,344.0,60.0,0.0,344.0
2022-10-21 14:00:00,17.472,364.0,198.258,488.0,71.0,51.584965,115.0,67.241974,339.3371,89.28,408.0096,186.0,60.0,0.0,186.0
2022-10-21 15:00:00,12.503,4.0,6.784,141.0,25.0,5.643514,15.0,0.01733923,82.70134,19.199999,87.743996,40.0,60.0,0.0,43.0
2022-10-21 16:00:00,9.661,0.0,2.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
2022-10-21 17:00:00,9.448,0.0,2.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21 18:00:00,8.688,0.0,2.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21 19:00:00,7.867,0.0,2.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21 20:00:00,8.28,0.0,2.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21 21:00:00,6.134,0.0,2.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21 22:00:00,5.679,0.0,2.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21 23:00:00,4.552,0.0,2.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-22 00:00:00,4.367,0.0,2.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6000001,0.0
2022-10-22 01:00:00,5.772,0.0,2.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2022-10-22 02:00:00,7.624,0.0,2.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
2022-10-22 03:00:00,8.455,0.0,2.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-10-22 04:00:00,8.15,4.0,8.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-10-22 05:00:00,10.587,236.0,84.342,13.0,10.0,18.212383,1.0,6.9631214,12.618191,5.2799997,24.1296,11.0,14.579462,46.0,20.0
2022-10-22 06:00:00,13.735,548.0,166.01,6.0,52.0,59.49987,1.0,42.169853,51.682465,25.439999,116.260796,53.0,19.999998,66.0,154.0
2022-10-22 07:00:00,15.575,592.0,177.225,163.0,157.0,154.50569,58.0,127.74992,299.12543,103.2,471.624,215.0,0.0,100.0,308.0
2022-10-22 08:00:00,17.878,920.0,272.363,79.0,210.0,85.85499,35.0,196.51706,290.61374,117.6,537.432,245.0,53.939396,10.0,437.0
2022-10-22 09:00:00,20.424,1168.0,343.245,164.0,238.0,50.205723,89.0,299.9604,429.10797,156.95999,717.3072,327.0,56.9697,5.0,522.0
2022-10-22 10:00:00,21.102,1720.0,545.653,127.0,195.0,150.61143,71.0,118.785355,341.16953,127.68,583.4976,266.0,56.363636,6.0,556.0
2022-10-22 11:00:00,23.215,1984.0,706.446,292.0,252.0,112.81025,159.0,281.68063,585.84045,197.28,901.56964,411.0,57.090908,4.8,534.0
2022-10-22 12:00:00,22.817,1932.0,578.106,459.0,185.0,112.87025,219.0,250.39801,633.5283,193.92,886.2144,404.0,60.0,0.0,459.0
2022-10-22 13:00:00,21.138,372.0,124.753,526.0,123.0,32.402878,197.0,226.89442,532.62085,153.59999,701.95197,320.0,60.0,0.0,338.0
2022-10-22 14:00:00,20.658,92.0,45.456,234.0,78.0,59.59724,61.0,28.186916,220.85759,66.72,304.91043,139.0,60.0,0.0,188.0
2022-10-22 15:00:00,19.311,0.0,4.062,0.0,11.0,1.3575343,0.0,0.0,9.353026,5.2799997,24.1296,11.0,60.0,0.0,40.0
2022-10-22 16:00:00,17.359,0.0,2.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.35,0.0,0.0
2022-10-22 17:00:00,17.153,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-10-22 18:00:00,17.984,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-10-22 19:00:00,17.679,0.0,2.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-10-22 20:00:00,16.336,0.0,2.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0
2022-10-22 21:00:00,15.848,0.0,2.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0
2022-10-22 22:00:00,14.263,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2022-10-22 23:00:00,13.983,0.0,2.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-10-23 00:00:00,14.337,0.0,2.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
