period_end,172.0,D.156.DELTA,D.171.ISIRR,air_temp,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dhi,dni,ghi,gti,precipitation_rate,relative_humidity
2024-06-03 19:00:00,24.605,0.0,0.614,25,0,0,0,0,90.8,0,0,0,0,0,70.5
2024-06-03 19:15:00,24.447,0.0,0.614,25,0,0,0,0,90.8,0,0,0,0,0,71.7
2024-06-03 19:30:00,24.291,0.0,0.613,25,0,0,0,0,91.1,0,0,0,0,0,73
2024-06-03 19:45:00,24.067,0.0,0.614,24,0,0,0,0,91.1,0,0,0,0,0,74.4
2024-06-03 20:00:00,24.066,0.0,0.611,24,0,0,0,0,91.8,0,0,0,0,0,75.7
2024-06-03 20:15:00,23.994,0.0,0.614,24,0,0,0,0,90.8,0,0,0,0,0,77.2
2024-06-03 20:30:00,23.941,0.0,0.615,23,0,0,0,0,90.8,0,0,0,0,0,78.9
2024-06-03 20:45:00,23.685,0.0,0.617,23,0,0,0,0,90.5,0,0,0,0,0,80.5
2024-06-03 21:00:00,23.603,0.0,0.618,23,0,0,0,0,89.4,0,0,0,0,0,82.3
2024-06-03 21:15:00,23.309,0.0,0.614,22,0,0,0,0,88.4,0,0,0,0,0,83.7
2024-06-03 21:30:00,23.129,0.0,0.615,22,0,0,0,0,87.7,0,0,0,0,0,84.9
2024-06-03 21:45:00,22.534,0.0,0.616,22,0,0,0,0,83.4,0,0,0,0,0,86
2024-06-03 22:00:00,22.467,0.0,0.613,22,0,0,0,0,62,0,0,0,0,0,87.2
2024-06-03 22:15:00,22.107,0.0,0.614,21,0,0,0,0,63.6,0,0,0,0,0,87.5
2024-06-03 22:30:00,21.376,0.0,0.612,21,0,0,0,0,83.4,0,0,0,0,0,86.8
2024-06-03 22:45:00,21.053,0.0,0.609,21,0,0,0,0,83.7,0,0,0,0,0,86.1
2024-06-03 23:00:00,20.839,0.0,0.611,21,0,0,0,0,33.4,0,0,0,0,0,85.4
2024-06-03 23:15:00,20.967,0.0,0.614,21,0,0,0,0,26.2,0,0,0,0,0,84.4
2024-06-03 23:30:00,20.531,0.0,0.61,21,0,0,0,0,31.9,0,0,0,0,0,82.9
2024-06-03 23:45:00,20.165,0.0,0.617,21,0,0,0,0,23.7,0,0,0,0,0,81.5
2024-06-04 00:00:00,19.871,0.0,0.611,21,0,0,0,0,22.7,0,0,0,0,0,80.1
2024-06-04 00:15:00,19.689,0.0,0.607,21,0,0,0,0,21.4,0,0,0,0,0,79.3
2024-06-04 00:30:00,19.359,0.0,0.607,20,0,0,0,0,19.8,0,0,0,0,0,79.3
2024-06-04 00:45:00,19.416,0.0,0.606,20,0,0,0,0,16.6,0,0,0,0,0,79.3
2024-06-04 01:00:00,19.467,0.0,0.604,20,0,0,0,0,14.6,0,0,0,0,0,79.2
2024-06-04 01:15:00,19.394,0.0,0.609,20,0,0,0,0,15.1,0,0,0,0,0,79.3
2024-06-04 01:30:00,19.646,0.0,0.611,20,0,0,0,0,18.7,0,0,0,0,0,79.4
2024-06-04 01:45:00,19.162,0.0,0.605,19,0,0,0,0,19,0,0,0,0,0,79.5
2024-06-04 02:00:00,19.259,0.0,0.605,19,0,0,0,0,20.8,0,0,0,0,0,79.6
2024-06-04 02:15:00,20.366,0.0,0.702,19,0,0,0,0,20.3,0,0,0,0,0,79.3
2024-06-04 02:30:00,20.708,0.0,1.732,19,0,0,0,0,21.9,0,0,0,0,0,78.7
2024-06-04 02:45:00,21.039,0.0,3.53,19,4,0,4,4,22.7,3,0,3,3,0,78.1
2024-06-04 03:00:00,21.601,8.0,6.734,19,19,12,20,18,18.5,16,0,16,16,0,77.5
2024-06-04 03:15:00,22.136,20.0,9.389,19,35,55,40,32,16.9,33,0,33,32,0,76.5
2024-06-04 03:30:00,22.828,28.0,13.361,19,50,107,65,45,25.2,49,0,49,47,0,75.2
2024-06-04 03:45:00,24.002,48.0,19.673,20,65,163,95,62,17.1,79,0,79,76,0,73.9
2024-06-04 04:00:00,25.611,104.0,36.293,20,80,218,129,88,8.8,91,115,118,95,0,72.6
2024-06-04 04:15:00,27.04,112.0,39.023,20,94,271,166,121,12.9,117,103,145,124,0,70.7
2024-06-04 04:30:00,27.547,120.0,36.088,20,107,320,206,158,48.5,105,0,105,101,0,68.2
2024-06-04 04:45:00,26.026,44.0,15.142,21,119,364,247,200,54.8,112,0,112,109,0,65.8
2024-06-04 05:00:00,25.659,56.0,18.855,21,130,404,290,244,72.4,79,0,79,77,0,63.5
2024-06-04 05:15:00,24.796,92.0,28.648,22,140,441,333,291,79.9,67,0,67,65,0,61.9
2024-06-04 05:30:00,25.745,180.0,54.67,22,150,474,376,339,53.8,175,0,175,169,0,61.1
2024-06-04 05:45:00,27.16,256.0,89.687,22,159,503,419,388,20.4,249,165,335,318,0,60.2
2024-06-04 06:00:00,27.499,160.0,97.127,22,167,528,462,437,21.2,281,148,365,350,0,59.4
2024-06-04 06:15:00,29.997,456.0,133.485,23,175,551,503,485,0.8,181,535,500,482,0,58.6
2024-06-04 06:30:00,30.919,456.0,135.062,23,183,572,544,533,7.2,235,428,504,493,0,57.9
2024-06-04 06:45:00,31.884,412.0,151.461,23,189,592,583,580,3.1,214,526,565,562,0,57.1
2024-06-04 07:00:00,32.671,536.0,172.523,24,193,611,621,626,0.6,199,597,617,622,0,56.4
2024-06-04 07:15:00,32.839,536.0,153.155,24,197,628,657,669,0,197,628,657,669,0.5,55.5
2024-06-04 07:30:00,32.545,472.0,159.566,25,201,644,690,710,0,201,644,690,710,0.5,54.3
2024-06-04 07:45:00,33.16,496.0,137.179,25,204,657,722,749,18.8,368,277,585,589,0.5,53.2
2024-06-04 08:00:00,33.041,400.0,129.648,25,207,668,750,784,21.3,407,225,591,595,0.5,52.1
2024-06-04 08:15:00,32.028,256.0,73.148,26,210,678,776,817,55.5,345,0,345,334,0.3,51.1
2024-06-04 08:30:00,32.727,364.0,112.171,26,212,687,800,846,48.4,413,0,413,399,0.3,50.3
2024-06-04 08:45:00,31.787,140.0,31.253,26,210,701,823,874,77.2,187,0,187,181,0.3,49.6
2024-06-04 09:00:00,30.226,84.0,25.908,27,204,720,844,901,89.3,91,0,91,87,0.3,48.8
2024-06-04 09:15:00,28.684,60.0,19.945,27,197,738,862,924,92.3,66,0,66,64,0,48.2
2024-06-04 09:30:00,27.361,112.0,32.714,27,189,755,878,943,91,79,0,79,76,0,47.8
2024-06-04 09:45:00,26.99,116.0,34.242,27,187,762,888,955,85,133,0,133,129,0,47.4
2024-06-04 10:00:00,26.891,96.0,29.104,28,191,759,892,960,72.7,243,0,243,235,0,47
2024-06-04 10:15:00,26.28,72.0,22.842,28,195,754,892,961,84.2,141,0,141,136,0,46.4
2024-06-04 10:30:00,26.171,76.0,25.218,28,198,748,889,957,86.8,117,0,117,113,0,45.6
2024-06-04 10:45:00,27.02,112.0,33.082,29,199,745,883,950,82.6,153,0,153,148,0,44.8
2024-06-04 11:00:00,28.968,304.0,88.725,29,197,744,875,940,72.3,242,0,242,234,0,44.1
2024-06-04 11:15:00,29.997,232.0,74.405,29,195,741,864,926,71.9,243,0,243,235,0,43.5
2024-06-04 11:30:00,31.106,392.0,118.173,30,193,739,850,908,63.2,312,0,312,302,0,43.1
2024-06-04 11:45:00,32.859,408.0,133.969,30,193,730,832,885,55.3,372,0,372,360,0,42.7
2024-06-04 12:00:00,30.978,96.0,33.286,30,196,715,810,857,87.1,105,0,105,101,0,42.3
2024-06-04 12:15:00,30.976,324.0,102.066,31,199,700,785,826,83.8,127,0,127,122,0,41.8
2024-06-04 12:30:00,33.231,380.0,163.987,31,200,684,757,792,27.1,433,147,551,547,0,41.2
2024-06-04 12:45:00,34.677,480.0,176.054,31,198,673,729,757,6.2,263,534,684,705,0,40.6
2024-06-04 13:00:00,34.882,556.0,183.83,31,191,668,700,722,0.7,198,652,696,717,0,40.1
2024-06-04 13:15:00,35.622,500.0,158.938,31,184,662,669,683,7.2,254,500,621,630,0,39.8
2024-06-04 13:30:00,34.489,340.0,96.609,31,177,654,636,642,5.9,232,521,598,602,0,39.8
2024-06-04 13:45:00,34.947,304.0,87.861,31,170,643,600,599,41.9,349,0,349,337,0,39.8
2024-06-04 14:00:00,35.099,228.0,79.248,32,164,628,563,552,42.9,321,0,321,311,0,39.8
2024-06-04 14:15:00,35.317,256.0,93.672,31,158,610,523,504,14.6,251,327,445,430,0,40
2024-06-04 14:30:00,35.735,296.0,95.304,31,151,589,481,455,18.7,265,225,390,374,0,40.3
2024-06-04 14:45:00,35.336,184.0,51.842,31,145,561,437,404,34.5,279,14,287,277,0,40.6
2024-06-04 15:00:00,34.844,120.0,42.648,31,139,525,392,352,38.7,233,16,241,233,0,41
2024-06-04 15:15:00,35.079,168.0,58.224,31,133,485,346,301,28.3,212,82,247,232,0,41.2
2024-06-04 15:30:00,38.378,192.0,67.782,31,125,442,301,252,9,159,288,273,238,0,41.3
2024-06-04 15:45:00,39.708,136.0,50.409,31,116,394,256,206,11.3,151,213,227,196,0,41.4
2024-06-04 16:00:00,39.171,80.0,33.332,30,105,342,212,162,19,149,74,172,157,0,41.5
2024-06-04 16:15:00,38.437,60.0,27.974,30,93,286,171,124,17.7,125,57,140,127,0,42.5
2024-06-04 16:30:00,37.084,36.0,18.959,30,80,228,132,90,20.3,104,4,105,101,0,44.3
2024-06-04 16:45:00,35.16,24.0,13.181,29,65,172,97,63,21.4,77,0,77,74,0,46.2
2024-06-04 17:00:00,33.306,16.0,9.733,29,50,118,67,45,21.7,53,0,53,51,0,48.2
2024-06-04 17:15:00,30.811,8.0,5.756,28,35,67,42,32,19,34,0,34,33,0,50.2
2024-06-04 17:30:00,28.548,0.0,2.73,28,20,19,21,19,27.6,15,0,15,15,0,52.3
2024-06-04 17:45:00,27.183,0.0,1.215,27,5,1,5,5,22.7,4,0,4,4,0,54.6
2024-06-04 18:00:00,26.293,0.0,0.637,27,0,0,0,0,29,0,0,0,0,0,56.9
2024-06-04 18:15:00,26.07,0.0,0.619,26,0,0,0,0,28.7,0,0,0,0,0,58.5
2024-06-04 18:30:00,25.439,0.0,0.618,26,0,0,0,0,28.9,0,0,0,0,0,59.4
2024-06-04 18:45:00,24.899,0.0,0.616,26,0,0,0,0,30.6,0,0,0,0,0,60.2
2024-06-04 19:00:00,24.244,0.0,0.612,25,0,0,0,0,28.1,0,0,0,0,0,61.1
2024-06-04 19:15:00,23.787,0.0,0.612,25,0,0,0,0,19.2,0,0,0,0,0,62.8
2024-06-04 19:30:00,24.198,0.0,0.616,24,0,0,0,0,27.8,0,0,0,0,0,65.3
2024-06-04 19:45:00,24.119,0.0,0.615,24,0,0,0,0,33.4,0,0,0,0,0,67.9
2024-06-04 20:00:00,24.219,0.0,0.615,23,0,0,0,0,36.2,0,0,0,0,0,70.6
2024-06-04 20:15:00,24.183,0.0,0.618,23,0,0,0,0,35,0,0,0,0,0,72.3
2024-06-04 20:30:00,23.378,0.0,0.616,23,0,0,0,0,27,0,0,0,0,0,72.9
2024-06-04 20:45:00,22.987,0.0,0.612,22,0,0,0,0,17.2,0,0,0,0,0,73.4
2024-06-04 21:00:00,22.245,0.0,0.602,22,0,0,0,0,13,0,0,0,0,0,74
2024-06-04 21:15:00,21.676,0.0,0.605,22,0,0,0,0,13.3,0,0,0,0,0,75.4
2024-06-04 21:30:00,21.581,0.0,0.608,22,0,0,0,0,4.1,0,0,0,0,0,77.7
2024-06-04 21:45:00,21.341,0.0,0.601,21,0,0,0,0,0,0,0,0,0,0,80.2
2024-06-04 22:00:00,21.164,0.0,0.606,21,0,0,0,0,0,0,0,0,0,0,82.7
2024-06-04 22:15:00,20.799,0.0,0.603,20,0,0,0,0,0,0,0,0,0,0,84.1
2024-06-04 22:30:00,21.235,0.0,0.606,20,0,0,0,0,0,0,0,0,0,0,84.4
2024-06-04 22:45:00,21.196,0.0,0.601,20,0,0,0,0,0,0,0,0,0,0,84.6
2024-06-04 23:00:00,21.313,0.0,0.602,20,0,0,0,0,0,0,0,0,0,0,84.9
2024-06-04 23:15:00,21.262,0.0,0.605,20,0,0,0,0,0,0,0,0,0,0,84.3
2024-06-04 23:30:00,21.057,0.0,0.611,20,0,0,0,0,0,0,0,0,0,0,82.8
2024-06-04 23:45:00,20.19,0.0,0.611,20,0,0,0,0,0,0,0,0,0,0,81.4
2024-06-05 00:00:00,19.182,0.0,0.609,20,0,0,0,0,0,0,0,0,0,0,80
2024-06-05 00:15:00,19.337,0.0,0.605,20,0,0,0,0,0,0,0,0,0,0,78.8
2024-06-05 00:30:00,19.293,0.0,0.6,20,0,0,0,0,0,0,0,0,0,0,77.9
2024-06-05 00:45:00,19.032,0.0,0.6,20,0,0,0,0,0,0,0,0,0,0,77
2024-06-05 01:00:00,18.732,0.0,0.598,20,0,0,0,0,3.8,0,0,0,0,0,76.1
2024-06-05 01:15:00,18.798,0.0,0.602,19,0,0,0,0,11,0,0,0,0,0,75.6
2024-06-05 01:30:00,18.62,0.0,0.604,19,0,0,0,0,29.5,0,0,0,0,0,75.5
2024-06-05 01:45:00,18.46,0.0,0.604,19,0,0,0,0,30.6,0,0,0,0,0,75.3
2024-06-05 02:00:00,18.211,0.0,0.601,19,0,0,0,0,31.2,0,0,0,0,0,75.2
2024-06-05 02:15:00,18.044,0.0,1.238,18,0,0,0,0,34.5,0,0,0,0,0,75.2
2024-06-05 02:30:00,18.061,0.0,3.365,18,0,0,0,0,37.9,0,0,0,0,0,75.6
2024-06-05 02:45:00,18.892,8.0,6.057,18,5,13,6,5,36.2,4,0,4,4,0,75.9
2024-06-05 03:00:00,19.181,20.0,9.3,18,19,103,28,16,34.2,18,0,18,18,0,76.3
2024-06-05 03:15:00,19.369,28.0,10.986,18,30,251,56,24,22.5,42,14,43,40,0,76.4
2024-06-05 03:30:00,19.659,28.0,12.506,18,41,341,89,30,19.2,60,84,72,54,0,76.3
2024-06-05 03:45:00,20.193,40.0,18.281,18,50,413,125,48,19,78,128,102,74,0,76.2
2024-06-05 04:00:00,22.077,60.0,25.865,18,59,474,165,85,16.8,94,195,137,99,0,76.1
2024-06-05 04:15:00,22.764,80.0,32.832,18,66,526,207,127,12.4,100,301,181,131,0,75.4
2024-06-05 04:30:00,23.869,100.0,39.412,19,73,569,250,173,26.4,150,111,183,162,0,74.1
2024-06-05 04:45:00,27.175,156.0,54.741,19,79,608,294,222,23.1,161,182,227,199,0,72.9
2024-06-05 05:00:00,28.867,200.0,66.797,20,85,643,339,273,0,85,643,339,273,0,71.7
2024-06-05 05:15:00,29.27,224.0,72.969,21,89,673,384,326,0,89,673,384,326,0,70.4
2024-06-05 05:30:00,30.444,300.0,94.148,21,94,699,428,379,0,94,699,428,379,0,69.1
2024-06-05 05:45:00,30.826,348.0,109.876,22,98,723,472,432,0,98,723,472,432,0,67.8
2024-06-05 06:00:00,29.439,216.0,108.67,22,101,744,516,485,0,101,744,516,485,0,66.5
2024-06-05 06:15:00,28.603,416.0,137.569,23,104,762,558,537,0,104,762,558,537,0,65
2024-06-05 06:30:00,29.264,440.0,136.343,23,107,778,599,588,0.1,108,776,599,587,0,63.2
2024-06-05 06:45:00,29.735,504.0,156.202,24,110,793,639,637,9.1,199,572,580,576,0,61.5
2024-06-05 07:00:00,29.634,488.0,152.126,24,112,805,676,684,14.4,257,461,579,580,0,59.9
2024-06-05 07:15:00,30.934,520.0,166.586,24,115,817,712,729,19.1,307,367,576,579,0,58
2024-06-05 07:30:00,31.751,584.0,192.358,25,116,827,746,771,10.9,241,557,664,680,0,56.1
2024-06-05 07:45:00,32.111,608.0,194.881,25,118,835,777,811,5.8,188,690,732,760,0,54.1
2024-06-05 08:00:00,32.497,520.0,161.769,26,120,843,806,847,11.3,253,567,714,741,0,52.3
2024-06-05 08:15:00,32.09,588.0,202.084,26,121,850,832,880,2.7,157,779,809,854,0,50.8
2024-06-05 08:30:00,31.856,620.0,206.564,26,122,855,855,910,0.4,128,845,852,906,0,49.7
2024-06-05 08:45:00,33.127,636.0,215.534,27,121,864,877,937,0,121,864,877,937,0,48.6
2024-06-05 09:00:00,32.77,680.0,237.467,27,116,877,896,961,0,116,877,896,961,0,47.5
2024-06-05 09:15:00,33.187,660.0,231.941,27,111,888,912,982,0,111,888,912,982,0,46.1
2024-06-05 09:30:00,33.576,668.0,239.36,28,105,898,925,998,0,105,898,925,998,0,44.5
2024-06-05 09:45:00,33.875,660.0,247.817,28,104,902,933,1009,0,104,902,933,1009,0,43
2024-06-05 10:00:00,34.08,708.0,265.248,28,106,900,938,1015,0,106,900,938,1015,0,41.5
2024-06-05 10:15:00,34.585,640.0,235.859,29,109,897,939,1016,1.2,127,865,928,1003,0,40.6
2024-06-05 10:30:00,34.883,676.0,255.234,29,111,893,936,1013,0,111,893,936,1013,0,40.2
2024-06-05 10:45:00,34.756,692.0,261.821,29,113,889,931,1007,0,113,889,931,1007,0,39.7
2024-06-05 11:00:00,34.67,660.0,243.848,29,114,886,923,996,0,114,886,923,996,0,39.3
2024-06-05 11:15:00,34.826,620.0,222.724,29,115,882,911,981,0,115,882,911,981,0,38.7
2024-06-05 11:30:00,34.372,644.0,233.616,29,115,876,896,962,0,115,876,896,962,0,37.9
2024-06-05 11:45:00,35.529,644.0,231.056,30,121,863,877,938,0,121,863,877,938,0,37.1
2024-06-05 12:00:00,36.19,420.0,228.811,30,131,841,853,908,0,131,841,853,908,0,36.3
2024-06-05 12:15:00,35.65,592.0,206.339,30,140,818,826,874,0,140,818,826,874,0,35.8
2024-06-05 12:30:00,35.918,592.0,199.36,30,149,793,796,836,0,149,793,796,836,0,35.6
2024-06-05 12:45:00,35.665,504.0,161.563,30,154,773,765,797,0,154,773,765,797,0,35.3
2024-06-05 13:00:00,35.721,456.0,151.512,30,154,757,732,756,0,154,757,732,756,0,35
2024-06-05 13:15:00,35.769,416.0,133.505,30,154,739,697,713,0,154,739,697,713,0,34.7
2024-06-05 13:30:00,36.208,440.0,147.3,30,154,719,660,667,0,154,719,660,667,0,34.3
2024-06-05 13:45:00,35.534,392.0,132.807,31,152,701,621,620,0,152,701,621,620,0,33.8
2024-06-05 14:00:00,35.805,432.0,137.497,31,148,683,582,571,0,148,683,582,571,0,33.4
2024-06-05 14:15:00,35.536,372.0,118.497,31,143,663,540,521,0,143,663,540,521,0,33.3
2024-06-05 14:30:00,35.823,348.0,110.466,31,138,640,498,470,0,138,640,498,470,0,33.5
2024-06-05 14:45:00,36.302,284.0,94.335,31,132,618,455,419,0,132,618,455,419,0,33.7
2024-06-05 15:00:00,36.328,232.0,79.419,30,125,595,412,368,1.8,135,556,404,363,0,33.9
2024-06-05 15:15:00,36.155,208.0,66.641,30,117,568,368,317,2,128,526,361,312,0,34.2
2024-06-05 15:30:00,37.646,168.0,60.66,30,109,539,324,267,8.5,144,379,298,254,0,34.6
2024-06-05 15:45:00,38.707,132.0,49.144,30,100,503,280,219,20.1,168,155,224,199,0,35
2024-06-05 16:00:00,41.041,104.0,44.403,30,92,462,237,172,25.2,157,65,178,163,0,35.4
2024-06-05 16:15:00,40.578,80.0,33.416,30,82,414,195,130,37.7,122,0,122,118,0,36.4
2024-06-05 16:30:00,37.259,48.0,21.614,30,72,360,154,91,44.3,86,0,86,83,0,38.1
2024-06-05 16:45:00,38.434,28.0,15.639,29,61,297,116,59,28.2,82,5,83,79,0,39.8
2024-06-05 17:00:00,36.795,12.0,9.599,29,48,227,81,39,21.7,64,0,64,62,0,41.7
2024-06-05 17:15:00,32.892,4.0,5.335,28,35,150,51,31,17.2,42,0,42,41,0,43.5
2024-06-05 17:30:00,29.546,0.0,2.505,28,22,54,26,20,20.4,21,0,21,21,0,45.1
2024-06-05 17:45:00,27.614,0.0,1.205,27,7,5,7,7,42.6,4,0,4,4,0,46.8
2024-06-05 18:00:00,26.71,0.0,0.652,27,0,0,0,0,47.7,0,0,0,0,0,48.6
2024-06-05 18:15:00,26.536,0.0,0.622,26,0,0,0,0,26.8,0,0,0,0,0,50.2
2024-06-05 18:30:00,25.189,0.0,0.623,26,0,0,0,0,42,0,0,0,0,0,51.6
2024-06-05 18:45:00,24.108,0.0,0.623,25,0,0,0,0,39.3,0,0,0,0,0,53.1
2024-06-05 19:00:00,23.334,0.0,0.619,25,0,0,0,0,47.9,0,0,0,0,0,54.6
2024-06-05 19:15:00,23.36,0.0,0.617,24,0,0,0,0,64.3,0,0,0,0,0,55.5
2024-06-05 19:30:00,23.698,0.0,0.616,24,0,0,0,0,66.5,0,0,0,0,0,55.7
2024-06-05 19:45:00,23.413,0.0,0.616,24,0,0,0,0,56.9,0,0,0,0,0,55.9
2024-06-05 20:00:00,23.313,0.0,0.617,24,0,0,0,0,50.2,0,0,0,0,0,56.2
2024-06-05 20:15:00,23.079,0.0,0.612,23,0,0,0,0,66.9,0,0,0,0,0,56.2
2024-06-05 20:30:00,22.707,0.0,0.614,23,0,0,0,0,42.6,0,0,0,0,0,56.1
2024-06-05 20:45:00,22.608,0.0,0.616,23,0,0,0,0,33.1,0,0,0,0,0,56
2024-06-05 21:00:00,22.496,0.0,0.618,23,0,0,0,0,43.8,0,0,0,0,0,55.8
2024-06-05 21:15:00,22.73,0.0,0.611,23,0,0,0,0,48.5,0,0,0,0,0,56.7
2024-06-05 21:30:00,22.655,0.0,0.613,23,0,0,0,0,53.2,0,0,0,0,0,58.6
2024-06-05 21:45:00,22.365,0.0,0.615,23,0,0,0,0,54,0,0,0,0,0,60.6
2024-06-05 22:00:00,22.244,0.0,0.621,22,0,0,0,0,35.9,0,0,0,0,0,62.7
2024-06-05 22:15:00,22.102,0.0,0.613,22,0,0,0,0,34.2,0,0,0,0,0,64.4
2024-06-05 22:30:00,21.859,0.0,0.617,22,0,0,0,0,48.5,0,0,0,0,0,65.8
2024-06-05 22:45:00,21.897,0.0,0.613,22,0,0,0,0,71.1,0,0,0,0,0,67.3
2024-06-05 23:00:00,21.854,0.0,0.617,21,0,0,0,0,68.4,0,0,0,0,0,68.8
2024-06-05 23:15:00,22.01,0.0,0.614,21,0,0,0,0,70.6,0,0,0,0,0,70
2024-06-05 23:30:00,22.118,0.0,0.62,21,0,0,0,0,70.7,0,0,0,0,0,71.1
2024-06-05 23:45:00,22.391,0.0,0.616,21,0,0,0,0,72.6,0,0,0,0,0,72.2
2024-06-06 00:00:00,22.15,0.0,0.618,21,0,0,0,0,55.1,0,0,0,0,0,73.4
2024-06-06 00:15:00,22.03,0.0,0.619,20,0,0,0,0,79.1,0,0,0,0,0,74.1
2024-06-06 00:30:00,21.911,0.0,0.621,20,0,0,0,0,81.5,0,0,0,0,0,74.3
2024-06-06 00:45:00,21.466,0.0,0.615,20,0,0,0,0,49.1,0,0,0,0,0,74.5
2024-06-06 01:00:00,21.149,0.0,0.618,20,0,0,0,0,45.2,0,0,0,0,0,74.7
2024-06-06 01:15:00,20.611,0.0,0.62,20,0,0,0,0,33.8,0,0,0,0,0.1,74.9
2024-06-06 01:30:00,20.645,0.0,0.62,20,0,0,0,0,15.4,0,0,0,0,0.1,75.2
2024-06-06 01:45:00,20.496,0.0,0.614,20,0,0,0,0,18.5,0,0,0,0,0.1,75.4
2024-06-06 02:00:00,20.422,0.0,0.614,20,0,0,0,0,13,0,0,0,0,0.1,75.6
2024-06-06 02:15:00,20.226,0.0,0.805,20,0,0,0,0,45.2,0,0,0,0,0.1,76
2024-06-06 02:30:00,20.181,0.0,1.864,19,0,0,0,0,65.9,0,0,0,0,0.1,76.4
2024-06-06 02:45:00,20.122,4.0,5.462,19,5,4,6,5,60.1,3,0,3,3,0.1,76.9
2024-06-06 03:00:00,20.076,20.0,8.503,19,20,54,24,18,40,15,0,15,14,0.1,77.4
2024-06-06 03:15:00,20.447,16.0,8.509,19,33,162,49,28,39.1,30,0,30,29,0.1,77.8
2024-06-06 03:30:00,20.578,12.0,7.709,19,45,249,80,36,36.5,51,8,52,49,0.1,78
2024-06-06 03:45:00,20.899,24.0,13.267,19,56,327,115,52,3,59,286,112,57,0.1,78.3
2024-06-06 04:00:00,22.009,36.0,16.81,19,65,394,154,85,10.3,85,234,138,94,0.1,78.5
2024-06-06 04:15:00,22.617,68.0,30.793,19,73,453,195,124,9.3,98,295,177,127,0.1,77.7
2024-06-06 04:30:00,23.92,120.0,46.592,20,80,505,238,168,9.1,110,339,216,165,0.1,76
2024-06-06 04:45:00,26.513,156.0,55.248,20,87,548,281,215,5.3,109,445,266,210,0.1,74.2
2024-06-06 05:00:00,26.09,196.0,66.864,21,93,585,325,264,0,93,585,325,264,0.1,72.6
2024-06-06 05:15:00,26.565,248.0,79.868,21,99,618,369,314,0,99,618,369,314,0.1,71
2024-06-06 05:30:00,25.407,232.0,75.651,22,104,646,413,366,0,104,646,413,366,0.1,69.5
2024-06-06 05:45:00,27.135,348.0,106.76,22,108,672,457,418,0,108,672,457,418,0.1,68
2024-06-06 06:00:00,27.356,268.0,127.642,22,111,696,500,470,1.4,122,664,493,463,0.1,66.6
2024-06-06 06:15:00,27.267,432.0,129.614,23,114,717,542,521,0,114,717,542,521,0,65.1
2024-06-06 06:30:00,27.489,464.0,146.41,23,117,737,583,571,0,117,737,583,571,0,63.7
2024-06-06 06:45:00,28.2,512.0,157.066,24,120,752,622,619,0,120,752,622,619,0,62.3
2024-06-06 07:00:00,29.002,548.0,169.189,24,123,764,659,665,0,123,764,659,665,0,60.9
2024-06-06 07:15:00,29.861,576.0,180.911,25,127,775,694,709,0,127,775,694,709,0,59.1
2024-06-06 07:30:00,30.165,608.0,191.058,25,130,784,727,750,0,130,784,727,750,0,57.1
2024-06-06 07:45:00,30.698,620.0,199.483,26,133,792,758,789,0,133,792,758,789,0,55.1
2024-06-06 08:00:00,30.284,544.0,173.125,26,134,801,786,825,0,134,801,786,825,0,53.1
2024-06-06 08:15:00,30.678,524.0,160.118,27,136,808,812,857,0,136,808,812,857,0.1,52
2024-06-06 08:30:00,31.047,516.0,198.502,27,137,814,835,887,0,137,814,835,887,0.1,51.5
2024-06-06 08:45:00,31.23,608.0,216.17,27,136,823,856,913,0,136,823,856,913,0.1,51.1
2024-06-06 09:00:00,31.678,716.0,248.856,27,131,836,875,937,0.8,143,814,868,929,0.1,50.6
2024-06-06 09:15:00,32.02,684.0,225.498,27,126,847,891,958,0,126,847,891,958,0.1,50.5
2024-06-06 09:30:00,32.009,492.0,204.242,27,121,859,905,975,0,121,859,905,975,0.1,50.8
2024-06-06 09:45:00,32.162,620.0,215.681,27,119,865,915,987,0,119,865,915,987,0.1,51
2024-06-06 10:00:00,32.667,720.0,258.345,27,119,867,920,994,0,119,867,920,994,0.1,51.2
2024-06-06 10:15:00,33.054,688.0,261.012,27,119,868,922,997,0,119,868,922,997,0,51.1
2024-06-06 10:30:00,33.327,708.0,263.29,28,119,868,921,996,1,135,841,912,984,0,50.5
2024-06-06 10:45:00,33.545,624.0,253.193,28,119,867,917,990,2.2,152,809,897,966,0,49.9
2024-06-06 11:00:00,33.327,668.0,243.338,28,118,865,909,980,2.4,156,800,887,954,0,49.3
2024-06-06 11:15:00,33.334,680.0,248.849,28,118,863,898,966,0.3,123,854,895,963,0,48.9
2024-06-06 11:30:00,33.403,648.0,235.677,28,117,860,885,949,0,117,860,885,949,0,48.6
2024-06-06 11:45:00,33.892,648.0,234.102,28,118,855,867,927,0,118,855,867,927,0,48.3
2024-06-06 12:00:00,34.056,616.0,222.788,28,119,847,847,901,0,119,847,847,901,0,48
2024-06-06 12:15:00,33.471,424.0,192.981,28,120,838,824,871,0,120,838,824,871,0,47.7
2024-06-06 12:30:00,34.408,520.0,217.237,28,121,828,797,838,0,121,828,797,838,0,47.5
2024-06-06 12:45:00,34.168,608.0,208.282,28,120,819,769,802,0,120,819,769,802,0,47.3
2024-06-06 13:00:00,34.168,556.0,184.96,29,117,812,739,764,0,117,812,739,764,0,47.1
