,172,D.156.DELTA,D.171.ISIRR,SARAH Clearsky Shortwave (W/m²),SARAH DNI - backwards (W/m²),SARAH Diffuse Shortwave Radiation (W/m²),SARAH Global tilted radiation GTI (W/m²),SARAH Photosynthetic active radiation (W/m²),SARAH Photosynthetic photon flux density (µmol/m²),SARAH Shortwave Radiation (W/m²),ERA5T Temperature (°C),ERA5T Daylight Duration (min),ERA5T Cloud Cover Total (%),ERA5T DNI - backwards (W/m²)
2024-09-17 15:00:00,22.224,120.0,47.648,205.0,287.0,103.0,207.44768,85.439995,390.4608,178.0,21.09,60.0,26.7,68.607506
2024-09-17 16:00:00,20.228,0.0,4.821,44.0,112.0,27.0,41.345398,18.72,85.5504,39.0,20.1,60.0,28.500002,62.35837
2024-09-17 17:00:00,19.597,0.0,2.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.55,17.0,27.300001,0.0
2024-09-17 18:00:00,19.427,0.0,2.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.62,0.0,32.0,0.0
2024-09-17 19:00:00,18.853,0.0,2.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.83,0.0,37.0,0.0
2024-09-17 20:00:00,18.651,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,0.0,27.0,0.0
2024-09-17 21:00:00,18.241,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.56,0.0,41.0,0.0
2024-09-17 22:00:00,17.351,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.35,0.0,87.0,0.0
2024-09-17 23:00:00,17.648,0.0,2.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0.0,51.0,0.0
2024-09-18 00:00:00,17.225,0.0,2.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24,0.0,44.0,0.0
2024-09-18 01:00:00,17.106,0.0,2.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.23,0.0,43.0,0.0
2024-09-18 02:00:00,17.366,0.0,2.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,0.0,52.0,0.0
2024-09-18 03:00:00,18.036,0.0,2.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.38,0.0,81.0,0.0
2024-09-18 04:00:00,17.815,40.0,21.61,4.0,0.0,1.0,0.84687465,0.48,2.1936,1.0,16.17,8.0,85.0,0.0
2024-09-18 05:00:00,18.88,336.0,115.739,109.0,30.0,54.0,55.680813,28.32,129.42241,59.0,16.58,60.0,81.0,129.4284
2024-09-18 06:00:00,21.084,828.0,251.164,283.0,23.0,128.0,126.04091,64.799995,296.136,135.0,16.83,60.0,85.0,75.108955
2024-09-18 07:00:00,23.412,1668.0,515.326,451.0,360.0,198.0,458.16153,180.95999,826.9872,377.0,17.81,60.0,83.0,283.40588
2024-09-18 08:00:00,25.703,2680.0,816.928,590.0,700.0,155.0,787.8656,279.84,1278.8688,583.0,19.78,60.0,79.0,250.94647
2024-09-18 09:00:00,26.296,2668.0,840.497,687.0,770.0,155.0,944.4325,329.75998,1507.0032,687.0,21.27,60.0,80.0,257.1696
2024-09-18 10:00:00,26.746,2988.0,943.341,730.0,757.0,171.0,995.3032,346.56,1583.7793,722.0,22.53,60.0,77.0,337.71164
2024-09-18 11:00:00,27.302,2616.0,889.642,717.0,781.0,157.0,992.52094,344.16,1572.8113,717.0,23.26,60.0,63.0,567.441
2024-09-18 12:00:00,27.176,2308.0,692.451,648.0,722.0,163.0,876.9988,306.72,1401.7104,639.0,23.92,60.0,62.0,698.0713
2024-09-18 13:00:00,26.772,1712.0,513.133,529.0,672.0,148.0,708.3602,250.56,1145.0592,522.0,23.83,60.0,51.0,537.6733
2024-09-18 14:00:00,26.124,908.0,285.552,374.0,554.0,128.0,474.59732,174.23999,796.2768,363.0,23.45,60.0,47.0,446.5615
2024-09-18 15:00:00,25.013,208.0,78.317,199.0,329.0,97.0,215.10463,86.88,397.0416,181.0,23.09,60.0,42.0,379.52234
2024-09-18 16:00:00,22.254,0.0,4.133,41.0,146.0,24.0,46.440353,19.199999,87.743996,40.0,21.47,60.0,30.0,244.96857
2024-09-18 17:00:00,20.248,0.0,2.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,15.0,27.000002,0.0
2024-09-18 18:00:00,19.577,0.0,2.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.63,0.0,30.000002,0.0
2024-09-18 19:00:00,18.218,0.0,2.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84,0.0,29.400002,0.0
2024-09-18 20:00:00,17.242,0.0,2.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,26.7,0.0
2024-09-18 21:00:00,16.71,0.0,2.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.97,0.0,29.1,0.0
2024-09-18 22:00:00,16.284,0.0,2.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.53,0.0,25.800001,0.0
2024-09-18 23:00:00,17.439,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.24,0.0,28.2,0.0
2024-09-19 00:00:00,17.918,0.0,2.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95,0.0,28.500002,0.0
2024-09-19 01:00:00,17.842,0.0,2.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92,0.0,28.800001,0.0
2024-09-19 02:00:00,17.645,0.0,2.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.81,0.0,82.0,0.0
2024-09-19 03:00:00,17.485,0.0,2.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.03,0.0,100.0,0.0
2024-09-19 04:00:00,17.083,48.0,23.196,3.0,1.0,1.0,0.8468967,0.48,2.1936,1.0,15.11,7.0,100.0,0.0
2024-09-19 05:00:00,17.606,204.0,74.322,106.0,40.0,55.0,60.196537,29.279999,133.8096,61.0,15.21,60.0,100.0,0.0
2024-09-19 06:00:00,18.084,460.0,143.955,279.0,52.0,137.0,155.61789,73.92,337.8144,154.0,15.35,60.0,100.0,0.0
2024-09-19 07:00:00,18.359,696.0,201.482,447.0,37.0,203.0,222.57405,105.6,482.592,220.0,15.51,60.0,99.0,2.2870324
2024-09-19 08:00:00,18.007,432.0,125.155,586.0,18.0,244.0,241.34131,122.399994,559.368,255.0,15.72,60.0,99.0,1.7548963
2024-09-19 09:00:00,19.828,996.0,285.335,682.0,6.0,251.0,236.47063,122.399994,559.368,255.0,16.04,60.0,98.0,12.037386
2024-09-19 10:00:00,20.156,1060.0,306.279,725.0,52.0,336.0,394.21985,179.04,818.2128,373.0,17.3,60.0,82.0,33.56371
2024-09-19 11:00:00,20.242,1080.0,375.991,711.0,64.0,328.0,396.29852,179.04,818.2128,373.0,18.08,60.0,71.0,197.8364
2024-09-19 12:00:00,18.713,936.0,253.457,642.0,70.0,294.0,358.1892,162.72,743.63043,339.0,17.71,60.0,66.0,224.52908
2024-09-19 13:00:00,18.98,696.0,209.754,523.0,73.0,238.0,287.29953,132.48,605.4336,276.0,17.61,60.0,84.0,106.45794
2024-09-19 14:00:00,18.404,128.0,48.084,368.0,10.0,129.0,119.654655,63.84,291.7488,133.0,17.5,60.0,64.0,238.14285
2024-09-19 15:00:00,17.044,24.0,15.656,194.0,30.0,80.0,81.24101,41.28,188.6496,86.0,17.69,60.0,100.0,98.42143
2024-09-19 16:00:00,16.486,0.0,2.445,38.0,6.0,15.0,12.7709255,7.2,32.904,15.0,17.79,60.0,99.0,17.147871
2024-09-19 17:00:00,17.329,0.0,2.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.28,13.0,80.0,0.0
2024-09-19 18:00:00,17.404,0.0,2.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.21,0.0,45.0,0.0
2024-09-19 19:00:00,17.201,0.0,2.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.82,0.0,40.0,0.0
2024-09-19 20:00:00,17.192,0.0,2.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11,0.0,21.0,0.0
2024-09-19 21:00:00,16.048,0.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.71,0.0,14.0,0.0
2024-09-19 22:00:00,15.564,0.0,2.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.67,0.0,5.0,0.0
2024-09-19 23:00:00,14.99,0.0,2.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,4.8,0.0
2024-09-20 00:00:00,14.236,0.0,2.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.95,0.0,6.0,0.0
2024-09-20 01:00:00,13.537,0.0,2.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.58,0.0,9.0,0.0
2024-09-20 02:00:00,12.836,0.0,2.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,14.700001,0.0
2024-09-20 03:00:00,12.67,0.0,2.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.42,0.0,21.6,0.0
2024-09-20 04:00:00,13.106,88.0,55.134,3.0,3.0,2.0,1.6964,0.96,4.3872,2.0,11.87,6.0,18.6,0.0
2024-09-20 05:00:00,15.017,728.0,255.96,103.0,292.0,52.0,113.112724,48.48,221.5536,101.0,11.89,60.0,12.3,268.51047
2024-09-20 06:00:00,17.223,1672.0,499.055,275.0,541.0,97.0,355.31036,132.0,603.24005,275.0,13.38,60.0,10.0,407.83002
2024-09-20 07:00:00,19.505,2452.0,715.16,443.0,659.0,126.0,597.00867,212.64,971.76483,443.0,15.19,60.0,25.0,590.66376
2024-09-20 08:00:00,22.148,2848.0,866.676,582.0,729.0,144.0,800.3432,279.36,1276.6752,582.0,17.71,60.0,23.0,510.76855
2024-09-20 09:00:00,24.067,2912.0,905.832,678.0,767.0,154.0,942.63,325.44,1487.2609,678.0,19.7,60.0,22.2,298.33072
2024-09-20 10:00:00,25.346,2920.0,1017.175,720.0,753.0,171.0,991.39374,341.75998,1561.8431,712.0,21.36,60.0,16.800001,381.40396
2024-09-20 11:00:00,26.019,3016.0,951.111,706.0,778.0,156.0,987.50543,338.88,1548.6816,706.0,22.51,60.0,21.6,593.30676
2024-09-20 12:00:00,25.943,2612.0,796.241,636.0,752.0,149.0,886.13306,305.28,1395.1296,636.0,23.36,60.0,21.0,707.19745
2024-09-20 13:00:00,25.641,1800.0,536.211,517.0,615.0,163.0,677.3782,239.04,1092.4128,498.0,23.34,60.0,23.1,568.4243
2024-09-20 14:00:00,24.926,848.0,276.279,362.0,512.0,133.0,453.1818,165.12,754.5984,344.0,22.94,60.0,22.5,491.1445
2024-09-20 15:00:00,23.104,180.0,75.368,188.0,372.0,87.0,224.6519,84.96,388.2672,177.0,22.26,60.0,26.400002,408.43097
2024-09-20 16:00:00,18.88,0.0,3.434,34.0,114.0,22.0,38.254753,15.36,70.1952,32.0,20.8,60.0,28.500002,234.6692
2024-09-20 17:00:00,16.554,0.0,2.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,12.0,28.500002,0.0
2024-09-20 18:00:00,15.283,0.0,2.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.23,0.0,29.7,0.0
2024-09-20 19:00:00,14.906,0.0,2.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12,0.0,30.000002,0.0
2024-09-20 20:00:00,15.736,0.0,2.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.68,0.0,30.000002,0.0
2024-09-20 21:00:00,15.575,0.0,2.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.59,0.0,29.7,0.0
2024-09-20 22:00:00,15.329,0.0,2.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19,0.0,27.000002,0.0
2024-09-20 23:00:00,14.533,0.0,2.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.78,0.0,9.3,0.0
2024-09-21 00:00:00,13.738,0.0,2.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,0.0,0.90000004,0.0
2024-09-21 01:00:00,14.193,0.0,2.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.43,0.0,0.0,0.0
2024-09-21 02:00:00,14.416,0.0,2.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15,0.0,0.0,0.0
2024-09-21 03:00:00,13.632,0.0,2.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.69,0.0,0.0,0.0
2024-09-21 04:00:00,14.161,84.0,57.302,2.0,3.0,1.0,0.0,0.48,2.1936,1.0,11.41,5.0,0.0,0.0
2024-09-21 05:00:00,16.165,692.0,248.169,100.0,302.0,50.0,114.89385,47.52,217.16641,99.0,11.84,60.0,0.0,296.79398
2024-09-21 06:00:00,19.117,1588.0,479.552,271.0,538.0,97.0,353.82568,130.08,594.46564,271.0,13.96,60.0,0.0,521.527
2024-09-21 07:00:00,21.674,2332.0,685.259,438.0,657.0,125.0,595.20294,210.23999,960.7968,438.0,16.38,60.0,0.0,658.8238
2024-09-21 08:00:00,23.96,2748.0,841.277,577.0,727.0,143.0,798.7812,276.96,1265.7072,577.0,19.64,60.0,0.0,740.5211
2024-09-21 09:00:00,25.767,2928.0,928.684,673.0,766.0,154.0,940.84576,323.03998,1476.2927,673.0,21.65,60.0,0.0,783.4718
2024-09-21 10:00:00,27.051,2700.0,944.38,715.0,782.0,157.0,1004.74536,343.19998,1568.424,715.0,23.83,60.0,0.0,803.1463
2024-09-21 11:00:00,27.736,2816.0,888.104,700.0,776.0,155.0,984.3787,336.0,1535.52,700.0,25.04,60.0,0.0,802.13855
2024-09-21 12:00:00,28.17,2388.0,735.034,630.0,713.0,162.0,865.7818,298.08,1362.2256,621.0,25.6,60.0,0.0,782.1277
2024-09-21 13:00:00,28.095,1724.0,522.84,511.0,604.0,161.0,670.6502,235.2,1074.864,490.0,25.64,60.0,0.0,711.9741
2024-09-21 14:00:00,27.766,908.0,288.37,356.0,319.0,166.0,364.92633,142.08,649.3056,296.0,25.38,60.0,4.0,581.0071
2024-09-21 15:00:00,26.464,184.0,79.961,182.0,186.0,80.0,156.73425,62.879997,287.3616,131.0,24.74,60.0,5.0,384.94742
2024-09-21 16:00:00,24.175,0.0,3.817,31.0,9.0,14.0,11.9184885,6.72,30.7104,14.0,23.64,60.0,10.0,238.20706
2024-09-21 17:00:00,21.718,0.0,2.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28,10.0,23.0,0.0
2024-09-21 18:00:00,20.787,0.0,2.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.01,0.0,29.0,0.0
2024-09-21 19:00:00,19.191,0.0,2.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.53,0.0,45.0,0.0
2024-09-21 20:00:00,17.716,0.0,2.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,56.0,0.0
2024-09-21 21:00:00,17.554,0.0,2.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.24,0.0,67.0,0.0
2024-09-21 22:00:00,17.338,0.0,2.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.11,0.0,41.0,0.0
2024-09-21 23:00:00,16.334,0.0,2.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.05,0.0,33.0,0.0
2024-09-22 00:00:00,15.147,0.0,2.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.82,0.0,26.0,0.0
2024-09-22 01:00:00,14.706,0.0,2.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.45,0.0,37.0,0.0
2024-09-22 02:00:00,14.711,0.0,2.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.09,0.0,49.0,0.0
2024-09-22 03:00:00,15.355,0.0,2.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.73,0.0,53.0,0.0
2024-09-22 04:00:00,16.343,72.0,39.056,2.0,0.0,1.0,0.0,0.48,2.1936,1.0,15.86,4.0,73.0,0.0
2024-09-22 05:00:00,19.067,676.0,237.3,97.0,78.0,55.0,72.03033,31.679998,144.7776,66.0,15.68,60.0,80.0,123.43258
2024-09-22 06:00:00,21.731,1468.0,450.031,267.0,383.0,115.0,309.0929,116.64,533.0448,243.0,16.54,60.0,74.0,256.90085
2024-09-22 07:00:00,23.553,2180.0,650.221,434.0,655.0,125.0,594.33466,208.31999,952.0224,434.0,17.85,60.0,66.0,274.8612
2024-09-22 08:00:00,25.549,2408.0,722.24,573.0,725.0,143.0,798.2608,275.04,1256.9329,573.0,20.61,60.0,55.0,285.10614
2024-09-22 09:00:00,26.863,2648.0,832.229,668.0,607.0,215.0,846.6129,299.04,1366.6129,623.0,22.72,60.0,50.0,415.81503
2024-09-22 10:00:00,27.822,2016.0,708.22,710.0,780.0,157.0,1002.9072,340.8,1557.456,710.0,24.14,60.0,31.0,527.5325
2024-09-22 11:00:00,28.061,1960.0,628.486,695.0,217.0,329.0,572.573,230.4,1052.928,480.0,24.77,60.0,17.0,523.30096
2024-09-22 12:00:00,27.443,1384.0,460.209,625.0,240.0,292.0,531.8203,213.59999,976.152,445.0,25.13,60.0,5.0,406.30533
2024-09-22 13:00:00,28.46,1884.0,580.8,505.0,468.0,192.0,582.6558,210.23999,960.7968,438.0,25.33,60.0,12.0,506.84656
2024-09-22 14:00:00,27.72,920.0,297.654,350.0,276.0,172.0,343.73224,134.87999,616.40155,281.0,25.14,60.0,9.0,398.418
2024-09-22 15:00:00,26.188,192.0,85.875,176.0,200.0,94.0,168.76074,68.159996,311.49118,142.0,24.83,60.0,8.0,342.464
2024-09-22 16:00:00,23.371,0.0,3.534,26.0,63.0,17.0,26.23866,11.04,50.4528,23.0,23.45,60.0,0.0,232.04607
2024-09-22 17:00:00,21.397,0.0,2.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.03,8.0,0.0,0.0
2024-09-22 18:00:00,20.909,0.0,2.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.41,0.0,0.0,0.0
2024-09-22 19:00:00,19.173,0.0,2.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72,0.0,0.0,0.0
2024-09-22 20:00:00,17.76,0.0,2.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,0.0,0.0
2024-09-22 21:00:00,16.675,0.0,2.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.14,0.0,0.0,0.0
2024-09-22 22:00:00,17.307,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.92,0.0,0.0,0.0
2024-09-22 23:00:00,17.576,0.0,2.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.55,0.0,0.0,0.0
2024-09-23 00:00:00,16.776,0.0,2.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.18,0.0,0.0,0.0
2024-09-23 01:00:00,14.989,0.0,2.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.02,0.0,0.0,0.0
2024-09-23 02:00:00,13.978,0.0,2.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.57,0.0,0.0,0.0
2024-09-23 03:00:00,13.408,0.0,2.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.41,0.0,0.0,0.0
2024-09-23 04:00:00,13.861,40.0,29.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.17,2.0,0.0,0.0
2024-09-23 05:00:00,17.067,632.0,230.243,94.0,300.0,48.0,115.79917,45.12,206.19841,94.0,14.31,60.0,0.0,252.15526
2024-09-23 06:00:00,21.066,1084.0,340.946,264.0,531.0,95.0,353.27634,126.71999,579.1104,264.0,16.02,60.0,0.0,482.91577
2024-09-23 07:00:00,24.011,2080.0,624.235,430.0,610.0,137.0,573.0653,201.59999,921.312,420.0,18.11,60.0,0.0,633.07495
2024-09-23 08:00:00,25.915,2196.0,696.246,568.0,649.0,168.0,755.66675,262.56,1199.8993,547.0,21.36,60.0,0.0,720.7757
2024-09-23 09:00:00,27.361,2472.0,815.963,663.0,500.0,249.0,779.94977,279.36,1276.6752,582.0,23.46,60.0,0.0,767.7189
2024-09-23 10:00:00,29.504,2680.0,964.182,705.0,707.0,185.0,960.4232,327.84,1498.2289,683.0,25.34,60.0,1.0,789.38165
2024-09-23 11:00:00,30.331,2736.0,886.492,690.0,773.0,155.0,980.372,331.19998,1513.584,690.0,26.18,60.0,0.0,758.9677
2024-09-23 12:00:00,30.515,2388.0,748.949,619.0,746.0,148.0,876.71893,297.12,1357.8384,619.0,26.75,60.0,0.0,674.88873
2024-09-23 13:00:00,30.435,1804.0,555.603,499.0,691.0,134.0,701.71625,239.51999,1094.6064,499.0,26.93,60.0,0.0,629.4328
2024-09-23 14:00:00,29.826,980.0,326.886,344.0,596.0,111.0,477.48178,165.12,754.5984,344.0,26.92,60.0,0.0,582.2226
2024-09-23 15:00:00,27.865,204.0,87.972,171.0,429.0,73.0,228.36308,82.08,375.10562,171.0,26.37,60.0,0.0,508.02054
2024-09-23 16:00:00,22.177,0.0,2.775,24.0,85.0,15.0,30.038559,11.04,50.4528,23.0,23.31,60.0,0.0,278.70267
2024-09-23 17:00:00,19.86,0.0,2.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,6.0,0.0,0.0
2024-09-23 18:00:00,18.562,0.0,2.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0
2024-09-23 19:00:00,17.034,0.0,2.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.03,0.0,0.0,0.0
2024-09-23 20:00:00,16.851,0.0,2.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.93,0.0,0.0,0.0
2024-09-23 21:00:00,16.079,0.0,2.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.07,0.0,0.0,0.0
2024-09-23 22:00:00,15.338,0.0,2.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33,0.0,0.0,0.0
2024-09-23 23:00:00,15.191,0.0,2.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.98,0.0,0.0,0.0
2024-09-24 00:00:00,14.459,0.0,2.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.96,0.0,0.0,0.0
2024-09-24 01:00:00,13.234,0.0,2.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.65,0.0,0.0,0.0
2024-09-24 02:00:00,12.929,0.0,2.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18,0.0,0.0,0.0
2024-09-24 03:00:00,12.753,0.0,2.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.95,0.0,0.0,0.0
2024-09-24 04:00:00,13.355,76.0,51.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,1.0,0.0,0.0
2024-09-24 05:00:00,17.592,672.0,236.867,90.0,286.0,46.0,113.280975,43.2,197.42401,90.0,13.34,60.0,0.0,240.94781
2024-09-24 06:00:00,22.761,1492.0,459.344,260.0,528.0,94.0,352.24966,124.799995,570.336,260.0,15.75,60.0,0.0,482.2579
2024-09-24 07:00:00,26.216,2176.0,670.339,426.0,651.0,124.0,592.9554,204.48,934.47363,426.0,18.55,60.0,0.0,636.64966
2024-09-24 08:00:00,28.925,2612.0,831.134,564.0,722.0,142.0,796.08295,270.72,1237.1904,564.0,22.24,60.0,0.0,724.39087
2024-09-24 09:00:00,30.453,2788.0,919.637,658.0,761.0,152.0,935.9395,315.84,1443.3888,658.0,24.46,60.0,0.0,772.96155
2024-09-24 10:00:00,31.54,2572.0,936.844,700.0,777.0,156.0,999.4405,336.0,1535.52,700.0,26.31,60.0,0.0,796.14624
2024-09-24 11:00:00,31.88,2692.0,882.248,684.0,771.0,154.0,977.16846,328.32,1500.4225,684.0,27.27,60.0,0.0,791.7828
2024-09-24 12:00:00,31.697,2336.0,734.496,613.0,744.0,148.0,872.92755,294.24,1344.6768,613.0,27.72,60.0,0.0,762.2773
2024-09-24 13:00:00,30.977,1716.0,535.734,493.0,688.0,133.0,697.77734,236.64,1081.4448,493.0,27.97,60.0,0.0,727.4411
2024-09-24 14:00:00,29.719,860.0,292.035,338.0,592.0,110.0,472.81607,162.23999,741.43677,338.0,27.47,60.0,2.4,644.00183
2024-09-24 15:00:00,26.795,152.0,73.164,166.0,422.0,72.0,224.01787,79.68,364.1376,166.0,26.55,60.0,3.9,500.2442
2024-09-24 16:00:00,23.491,0.0,2.901,22.0,81.0,14.0,28.14778,10.08,46.0656,21.0,24.69,60.0,0.0,278.11496
2024-09-24 17:00:00,20.927,0.0,2.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,4.0,0.0,0.0
2024-09-24 18:00:00,19.004,0.0,2.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.33,0.0,3.9,0.0
2024-09-24 19:00:00,17.684,0.0,2.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12,0.0,4.8,0.0
2024-09-24 20:00:00,15.56,0.0,2.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94,0.0,1.8000001,0.0
2024-09-24 21:00:00,14.836,0.0,2.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.97,0.0,8.700001,0.0
2024-09-24 22:00:00,15.905,0.0,2.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.58,0.0,15.900001,0.0
2024-09-24 23:00:00,14.801,0.0,2.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.85,0.0,16.800001,0.0
2024-09-25 00:00:00,14.013,0.0,2.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.08,0.0,19.2,0.0
2024-09-25 01:00:00,13.901,0.0,2.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,23.0,0.0
2024-09-25 02:00:00,14.89,0.0,2.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,36.0,0.0
2024-09-25 03:00:00,15.165,0.0,2.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.46,0.0,100.0,0.0
2024-09-25 04:00:00,15.471,96.0,47.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,0.0,100.0,0.0
2024-09-25 05:00:00,18.11,644.0,241.527,87.0,256.0,46.0,106.986305,40.8,186.45601,85.0,14.3,60.0,100.0,160.63187
2024-09-25 06:00:00,22.538,1532.0,475.284,256.0,479.0,102.0,335.5918,119.52,546.2064,249.0,15.27,60.0,100.0,114.47972
2024-09-25 07:00:00,25.44,2100.0,649.476,422.0,568.0,143.0,555.9058,194.87999,890.60156,406.0,17.11,60.0,93.0,12.081583
2024-09-25 08:00:00,27.922,2436.0,772.145,559.0,720.0,141.0,794.4256,268.32,1226.2225,559.0,20.32,60.0,32.0,205.40758
2024-09-25 09:00:00,29.364,2708.0,888.611,653.0,674.0,184.0,888.4027,302.4,1381.968,630.0,22.53,60.0,25.500002,552.8065
2024-09-25 10:00:00,30.449,2536.0,825.749,694.0,775.0,155.0,996.3704,333.12,1522.3584,694.0,24.28,60.0,28.500002,645.9252
2024-09-25 11:00:00,30.751,1980.0,686.386,678.0,576.0,231.0,860.5905,299.52,1368.8064,624.0,25.32,60.0,28.2,650.7903
2024-09-25 12:00:00,30.904,1580.0,477.215,607.0,557.0,213.0,766.69916,267.84,1224.0288,558.0,26.29,60.0,27.900002,656.2726
2024-09-25 13:00:00,30.051,1600.0,513.535,487.0,389.0,205.0,529.1083,196.31999,897.1824,409.0,26.7,60.0,19.2,609.2087
2024-09-25 14:00:00,29.828,948.0,315.065,332.0,588.0,109.0,468.08704,159.36,728.2752,332.0,26.56,60.0,11.400001,581.22504
2024-09-25 15:00:00,27.06,128.0,61.825,160.0,414.0,70.0,218.49612,76.799995,350.97598,160.0,25.82,60.0,7.5000005,484.45636
