,172,D.156.DELTA,D.171.ISIRR,SARAH Global tilted radiation GTI (W/m²),SARAH Global tilted radiation GTI (W/m²)
2022-06-15 15:00:00,29.816,708.0,243.247,214.23032,267.06985
2022-06-15 16:00:00,32.144,280.0,135.882,137.76137,211.57584
2022-06-15 17:00:00,24.33,20.0,23.375,36.452072,74.051544
2022-06-15 18:00:00,22.289,0.0,2.949,0.0,6.0983877
2022-06-15 19:00:00,21.371,0.0,2.387,0.0,0.0
2022-06-15 20:00:00,20.539,0.0,2.343,0.0,0.0
2022-06-15 21:00:00,17.577,0.0,2.348,0.0,0.0
2022-06-15 22:00:00,16.384,0.0,2.347,0.0,0.0
2022-06-15 23:00:00,16.238,0.0,2.289,0.0,0.0
2022-06-16 00:00:00,15.728,0.0,2.343,0.0,0.0
2022-06-16 01:00:00,14.287,0.0,2.315,0.0,0.0
2022-06-16 02:00:00,14.533,4.0,6.673,0.0,0.0
2022-06-16 03:00:00,18.233,172.0,52.644,21.236156,13.846521
2022-06-16 04:00:00,24.23,424.0,144.769,39.773655,36.793255
2022-06-16 05:00:00,31.21,1212.0,326.748,308.59375,211.39253
2022-06-16 06:00:00,28.874,1920.0,544.109,507.71085,410.1659
2022-06-16 07:00:00,29.749,2264.0,748.933,759.71405,669.5267
2022-06-16 08:00:00,30.445,2904.0,870.472,904.9131,836.48645
2022-06-16 09:00:00,31.272,3220.0,1006.683,997.61035,956.7487
2022-06-16 10:00:00,32.901,2920.0,1008.165,1017.0321,1006.8782
2022-06-16 11:00:00,33.731,3040.0,963.108,912.98975,925.5367
2022-06-16 12:00:00,34.85,2504.0,769.671,768.4875,799.4083
2022-06-16 13:00:00,30.623,288.0,100.465,462.29346,503.97885
2022-06-16 14:00:00,24.693,168.0,54.116,91.82727,103.84215
2022-06-16 15:00:00,24.541,400.0,119.426,80.096466,96.996635
2022-06-16 16:00:00,30.759,380.0,130.783,60.28657,82.620445
2022-06-16 17:00:00,27.244,40.0,22.516,35.839367,71.530685
2022-06-16 18:00:00,21.264,0.0,2.395,0.0,6.661521
2022-06-16 19:00:00,19.121,0.0,2.36,0.0,0.0
2022-06-16 20:00:00,18.596,0.0,2.35,0.0,0.0
2022-06-16 21:00:00,17.883,0.0,2.346,0.0,0.0
2022-06-16 22:00:00,17.693,0.0,2.358,0.0,0.0
2022-06-16 23:00:00,16.982,0.0,2.356,0.0,0.0
2022-06-17 00:00:00,16.908,0.0,2.352,0.0,0.0
2022-06-17 01:00:00,18.227,0.0,2.374,0.0,0.0
2022-06-17 02:00:00,18.719,8.0,10.366,0.0,0.0
2022-06-17 03:00:00,21.046,216.0,71.131,1.7415292,1.8890111
2022-06-17 04:00:00,25.74,576.0,194.079,34.149162,25.588783
2022-06-17 05:00:00,27.521,792.0,216.551,116.45603,90.25759
2022-06-17 06:00:00,25.302,380.0,110.884,150.79263,124.34037
2022-06-17 07:00:00,28.843,1512.0,453.786,428.57455,361.98923
2022-06-17 08:00:00,29.949,1004.0,280.239,485.9198,421.7377
2022-06-17 09:00:00,31.461,1820.0,525.153,356.78278,322.4878
2022-06-17 10:00:00,33.35,2088.0,652.458,740.159,711.2428
2022-06-17 11:00:00,33.38,2216.0,673.918,647.5206,632.3395
2022-06-17 12:00:00,34.661,2888.0,868.737,818.3291,857.8407
2022-06-17 13:00:00,32.263,1184.0,374.814,741.9338,815.3073
2022-06-17 14:00:00,22.109,80.0,30.844,339.92157,391.41898
2022-06-17 15:00:00,21.871,100.0,35.473,66.006996,79.8654
2022-06-17 16:00:00,22.415,92.0,35.549,53.61593,73.88593
2022-06-17 17:00:00,22.003,8.0,8.874,26.414331,50.86388
2022-06-17 18:00:00,21.708,0.0,2.368,0.0,3.7799091
2022-06-17 19:00:00,21.244,0.0,2.364,0.0,0.0
2022-06-17 20:00:00,21.119,0.0,2.372,0.0,0.0
2022-06-17 21:00:00,20.152,0.0,2.378,0.0,0.0
2022-06-17 22:00:00,19.143,0.0,2.374,0.0,0.0
2022-06-17 23:00:00,19.349,0.0,2.374,0.0,0.0
2022-06-18 00:00:00,19.617,0.0,2.337,0.0,0.0
2022-06-18 01:00:00,19.964,0.0,2.36,0.0,0.0
2022-06-18 02:00:00,19.7,0.0,7.498,0.0,0.0
2022-06-18 03:00:00,19.969,132.0,49.595,9.389813,5.675039
2022-06-18 04:00:00,21.152,404.0,135.67,108.24411,60.903687
2022-06-18 05:00:00,23.849,1144.0,342.97,165.48291,130.99382
2022-06-18 06:00:00,24.069,2008.0,561.748,547.74615,439.5351
2022-06-18 07:00:00,25.199,2456.0,758.192,758.30475,667.96686
2022-06-18 08:00:00,26.549,3080.0,904.649,904.5849,835.964
2022-06-18 09:00:00,27.566,3276.0,984.99,986.848,944.3976
2022-06-18 10:00:00,28.136,2844.0,921.809,1025.7289,1017.3677
2022-06-18 11:00:00,29.165,3184.0,972.35,943.17505,961.60394
2022-06-18 12:00:00,29.717,2764.0,807.52,876.92413,926.3178
2022-06-18 13:00:00,29.594,1908.0,606.164,710.45703,777.8898
2022-06-18 14:00:00,29.76,1848.0,523.477,500.57254,576.2345
2022-06-18 15:00:00,30.807,1000.0,310.233,353.94046,448.67746
2022-06-18 16:00:00,31.519,248.0,113.351,155.33708,242.9575
2022-06-18 17:00:00,28.073,48.0,28.629,37.269592,75.79284
2022-06-18 18:00:00,23.012,0.0,2.532,0.0,6.6196175
2022-06-18 19:00:00,19.415,0.0,2.369,0.0,0.0
2022-06-18 20:00:00,17.798,0.0,2.358,0.0,0.0
2022-06-18 21:00:00,17.159,0.0,2.371,0.0,0.0
2022-06-18 22:00:00,16.765,0.0,2.344,0.0,0.0
2022-06-18 23:00:00,15.878,0.0,2.337,0.0,0.0
2022-06-19 00:00:00,15.406,0.0,2.346,0.0,0.0
2022-06-19 01:00:00,15.035,0.0,2.33,0.0,0.0
2022-06-19 02:00:00,15.267,8.0,8.588,0.0,0.0
2022-06-19 03:00:00,17.545,80.0,40.226,20.974781,13.500149
2022-06-19 04:00:00,22.089,312.0,139.024,152.85478,69.56409
2022-06-19 05:00:00,26.951,1136.0,346.022,360.465,261.66644
2022-06-19 06:00:00,27.253,1984.0,561.093,580.7103,465.58145
2022-06-19 07:00:00,28.606,2396.0,754.493,758.15466,667.68256
2022-06-19 08:00:00,30.022,3032.0,913.644,903.37286,834.7181
2022-06-19 09:00:00,30.388,3292.0,1003.28,997.23126,956.03253
2022-06-19 10:00:00,31.433,3048.0,1035.707,1025.6458,1017.1595
2022-06-19 11:00:00,31.553,2396.0,739.54,967.0304,989.00494
2022-06-19 12:00:00,32.376,2696.0,829.392,862.4573,909.17206
2022-06-19 13:00:00,32.41,1596.0,521.297,732.89197,804.26733
2022-06-19 14:00:00,32.083,1380.0,414.547,549.0704,635.4603
2022-06-19 15:00:00,33.971,960.0,300.893,327.2756,417.2268
2022-06-19 16:00:00,35.38,224.0,106.902,156.11746,243.88298
2022-06-19 17:00:00,28.699,24.0,23.834,37.619415,77.66897
2022-06-19 18:00:00,22.713,0.0,2.622,0.0,6.948905
2022-06-19 19:00:00,19.973,0.0,2.346,0.0,0.0
2022-06-19 20:00:00,18.533,0.0,2.302,0.0,0.0
2022-06-19 21:00:00,17.646,0.0,2.295,0.0,0.0
2022-06-19 22:00:00,16.825,0.0,2.298,0.0,0.0
2022-06-19 23:00:00,16.746,0.0,2.309,0.0,0.0
2022-06-20 00:00:00,16.09,0.0,2.306,0.0,0.0
2022-06-20 01:00:00,15.309,0.0,2.3,0.0,0.0
2022-06-20 02:00:00,15.534,8.0,9.711,0.0,0.0
2022-06-20 03:00:00,18.699,92.0,43.708,20.773327,13.341579
2022-06-20 04:00:00,25.073,336.0,135.104,152.20995,68.61319
2022-06-20 05:00:00,31.225,1104.0,333.342,359.6672,256.5643
2022-06-20 06:00:00,30.219,1940.0,549.342,580.72565,465.4414
2022-06-20 07:00:00,30.74,2340.0,742.669,757.05414,666.5421
2022-06-20 08:00:00,32.32,2948.0,888.429,903.36664,834.5652
2022-06-20 09:00:00,32.931,3164.0,980.279,997.27356,955.9145
2022-06-20 10:00:00,34.174,2960.0,1010.304,1025.7228,1017.1494
2022-06-20 11:00:00,34.955,3144.0,965.863,991.71985,1012.76886
2022-06-20 12:00:00,35.479,2868.0,869.48,894.4163,942.4648
2022-06-20 13:00:00,35.914,2276.0,729.31,744.1989,817.37067
2022-06-20 14:00:00,35.284,1616.0,465.043,556.28204,643.77747
2022-06-20 15:00:00,34.18,852.0,268.98,342.58618,440.18295
2022-06-20 16:00:00,34.108,236.0,110.969,156.81041,244.85367
2022-06-20 17:00:00,28.821,28.0,24.445,37.73539,77.799706
2022-06-20 18:00:00,23.086,0.0,2.54,0.0,6.9486933
2022-06-20 19:00:00,21.173,0.0,2.346,0.0,0.0
2022-06-20 20:00:00,20.418,0.0,2.37,0.0,0.0
2022-06-20 21:00:00,18.252,0.0,2.356,0.0,0.0
2022-06-20 22:00:00,16.714,0.0,2.336,0.0,0.0
2022-06-20 23:00:00,16.039,0.0,2.332,0.0,0.0
2022-06-21 00:00:00,15.635,0.0,2.339,0.0,0.0
2022-06-21 01:00:00,15.753,0.0,2.316,0.0,0.0
2022-06-21 02:00:00,15.881,4.0,9.019,0.0,0.0
2022-06-21 03:00:00,19.657,148.0,55.684,19.316538,11.374525
2022-06-21 04:00:00,24.636,340.0,130.054,136.52853,54.87583
2022-06-21 05:00:00,31.132,1072.0,326.91,358.77554,247.49553
2022-06-21 06:00:00,30.717,1868.0,532.45,579.6559,464.30933
2022-06-21 07:00:00,32.277,2228.0,718.071,757.1043,666.4276
2022-06-21 08:00:00,34.028,2456.0,745.238,822.2769,754.43384
2022-06-21 09:00:00,35.937,2972.0,930.497,969.9433,930.59863
2022-06-21 10:00:00,37.907,2800.0,965.421,1027.8654,1017.1574
2022-06-21 11:00:00,39.132,2564.0,794.473,991.8655,1012.81445
2022-06-21 12:00:00,39.25,2564.0,778.99,815.7565,852.2347
2022-06-21 13:00:00,37.87,1612.0,534.402,678.0101,736.7549
2022-06-21 14:00:00,37.588,1732.0,496.756,494.38785,570.27325
2022-06-21 15:00:00,38.029,848.0,288.756,342.91345,440.3342
2022-06-21 16:00:00,37.752,272.0,112.068,157.17662,245.02211
2022-06-21 17:00:00,32.899,16.0,20.218,37.80149,77.88895
2022-06-21 18:00:00,29.957,0.0,2.577,0.0,6.0163765
2022-06-21 19:00:00,27.568,0.0,2.401,0.0,0.0
2022-06-21 20:00:00,26.037,0.0,2.397,0.0,0.0
2022-06-21 21:00:00,23.797,0.0,2.386,0.0,0.0
2022-06-21 22:00:00,21.994,0.0,2.377,0.0,0.0
2022-06-21 23:00:00,20.292,0.0,2.371,0.0,0.0
2022-06-22 00:00:00,17.512,0.0,2.313,0.0,0.0
2022-06-22 01:00:00,16.174,0.0,2.31,0.0,0.0
2022-06-22 02:00:00,16.041,8.0,8.699,0.0,0.0
2022-06-22 03:00:00,19.013,92.0,41.857,20.23636,12.746151
2022-06-22 04:00:00,23.889,356.0,140.601,150.69476,66.60352
2022-06-22 05:00:00,27.439,1028.0,317.622,357.88712,255.37039
2022-06-22 06:00:00,28.109,1952.0,557.138,579.72327,464.20023
2022-06-22 07:00:00,28.033,2408.0,753.601,756.0451,665.3226
2022-06-22 08:00:00,28.903,3096.0,901.424,902.36926,835.85474
2022-06-22 09:00:00,29.439,3432.0,1014.113,996.35925,954.85834
2022-06-22 10:00:00,29.469,2956.0,949.527,1000.1646,992.309
2022-06-22 11:00:00,30.187,3132.0,918.894,916.3647,929.0472
2022-06-22 12:00:00,30.947,2756.0,887.974,840.5598,882.56885
2022-06-22 13:00:00,31.091,2568.0,735.694,711.1732,777.9298
2022-06-22 14:00:00,29.786,1148.0,331.285,508.44705,584.89703
2022-06-22 15:00:00,30.75,872.0,291.954,335.7328,428.53
2022-06-22 16:00:00,32.755,260.0,114.445,157.87344,245.99416
2022-06-22 17:00:00,29.818,28.0,23.394,36.00131,76.93276
2022-06-22 18:00:00,23.554,0.0,2.395,0.0,6.9482684
2022-06-22 19:00:00,22.903,0.0,2.39,0.0,0.0
2022-06-22 20:00:00,21.053,0.0,2.38,0.0,0.0
2022-06-22 21:00:00,20.062,0.0,2.375,0.0,0.0
2022-06-22 22:00:00,19.186,0.0,2.372,0.0,0.0
2022-06-22 23:00:00,17.449,0.0,2.344,0.0,0.0
2022-06-23 00:00:00,15.714,0.0,2.332,0.0,0.0
2022-06-23 01:00:00,15.164,0.0,2.299,0.0,0.0
2022-06-23 02:00:00,15.882,12.0,11.476,0.0,0.0
2022-06-23 03:00:00,19.407,172.0,60.219,7.124973,4.7276525
2022-06-23 04:00:00,25.098,328.0,137.144,149.94095,65.00109
2022-06-23 05:00:00,30.206,1056.0,327.649,357.00293,247.93272
2022-06-23 06:00:00,27.554,1952.0,552.716,578.6535,463.06808
2022-06-23 07:00:00,28.718,1912.0,599.282,744.9911,655.2587
2022-06-23 08:00:00,29.885,2088.0,599.745,736.79803,660.9815
2022-06-23 09:00:00,29.956,2436.0,740.316,686.83997,626.88367
2022-06-23 10:00:00,31.073,2640.0,886.052,782.68945,748.49347
2022-06-23 11:00:00,30.752,1784.0,526.725,785.71704,778.13995
2022-06-23 12:00:00,30.527,1516.0,423.325,612.0901,619.3227
2022-06-23 13:00:00,30.312,1648.0,520.321,400.0733,420.61475
2022-06-23 14:00:00,31.539,2032.0,561.928,452.8272,514.2966
2022-06-23 15:00:00,29.589,588.0,182.385,330.3841,420.56467
2022-06-23 16:00:00,28.614,268.0,97.888,117.76215,171.35493
2022-06-23 17:00:00,26.938,56.0,31.157,37.267906,75.23477
2022-06-23 18:00:00,24.797,0.0,2.42,0.0,4.7259884
2022-06-23 19:00:00,24.445,0.0,2.395,0.0,0.0
2022-06-23 20:00:00,24.199,0.0,2.396,0.0,0.0
2022-06-23 21:00:00,22.957,0.0,2.385,0.0,0.0
2022-06-23 22:00:00,23.109,0.0,2.38,0.0,0.0
2022-06-23 23:00:00,23.229,0.0,2.378,0.0,0.0
2022-06-24 00:00:00,23.394,0.0,2.376,0.0,0.0
2022-06-24 01:00:00,23.119,0.0,2.382,0.0,0.0
2022-06-24 02:00:00,22.967,4.0,6.234,0.0,0.0
2022-06-24 03:00:00,23.02,56.0,30.514,1.544677,1.889021
2022-06-24 04:00:00,23.439,192.0,66.296,56.016285,39.621128
2022-06-24 05:00:00,24.77,588.0,181.083,61.04328,45.540176
2022-06-24 06:00:00,26.58,1356.0,400.386,280.02902,225.41272
2022-06-24 07:00:00,27.69,1892.0,598.476,623.4576,536.46533
2022-06-24 08:00:00,28.573,2492.0,725.353,774.30273,704.65894
2022-06-24 09:00:00,29.165,2072.0,594.779,954.2341,913.1881
2022-06-24 10:00:00,29.716,2436.0,785.72,707.08527,664.527
2022-06-24 11:00:00,29.722,1992.0,573.537,826.90576,829.0504
2022-06-24 12:00:00,30.657,2316.0,712.672,786.4062,819.91986
2022-06-24 13:00:00,31.484,2036.0,646.813,695.62,759.1965
2022-06-24 14:00:00,31.471,1588.0,441.965,500.02695,574.62897
2022-06-24 15:00:00,31.043,772.0,250.354,288.19818,362.30933
2022-06-24 16:00:00,32.554,236.0,111.677,139.2379,209.9059
2022-06-24 17:00:00,29.501,28.0,23.991,36.36892,79.09029
2022-06-24 18:00:00,24.952,0.0,2.54,0.0,6.013351
2022-06-24 19:00:00,23.503,0.0,2.397,0.0,0.0
2022-06-24 20:00:00,22.297,0.0,2.378,0.0,0.0
2022-06-24 21:00:00,24.268,0.0,2.376,0.0,0.0
2022-06-24 22:00:00,24.328,0.0,2.393,0.0,0.0
2022-06-24 23:00:00,23.5,0.0,2.393,0.0,0.0
2022-06-25 00:00:00,22.681,0.0,2.386,0.0,0.0
2022-06-25 01:00:00,21.416,0.0,2.382,0.0,0.0
2022-06-25 02:00:00,20.881,0.0,7.651,0.0,0.0
2022-06-25 03:00:00,22.359,84.0,41.82,19.347374,13.484156
2022-06-25 04:00:00,26.151,312.0,131.581,148.24799,68.85397
2022-06-25 05:00:00,29.463,1044.0,329.556,355.05002,251.21178
2022-06-25 06:00:00,28.689,1864.0,537.255,576.65094,461.01373
2022-06-25 07:00:00,29.142,2296.0,724.639,754.1186,663.1208
2022-06-25 08:00:00,30.391,2948.0,869.339,900.4913,831.31805
2022-06-25 09:00:00,31.07,2968.0,903.359,995.66406,953.8764
2022-06-25 10:00:00,31.472,1932.0,672.111,919.9032,885.38916
2022-06-25 11:00:00,31.606,1568.0,494.879,825.0797,826.0499
2022-06-25 12:00:00,32.381,2124.0,670.036,694.5266,710.32153
2022-06-25 13:00:00,31.72,840.0,269.017,610.8622,654.5296
2022-06-25 14:00:00,31.207,816.0,259.63,189.79457,214.88478
2022-06-25 15:00:00,33.143,980.0,303.84,258.56668,322.3154
2022-06-25 16:00:00,33.128,216.0,101.255,151.07831,233.15941
2022-06-25 17:00:00,28.107,24.0,18.352,36.417374,80.62692
2022-06-25 18:00:00,23.64,0.0,2.56,0.0,7.8017454
2022-06-25 19:00:00,21.993,0.0,2.375,0.0,0.0
2022-06-25 20:00:00,20.829,0.0,2.367,0.0,0.0
2022-06-25 21:00:00,20.571,0.0,2.382,0.0,0.0
2022-06-25 22:00:00,19.118,0.0,2.372,0.0,0.0
2022-06-25 23:00:00,18.146,0.0,2.348,0.0,0.0
2022-06-26 00:00:00,17.536,0.0,2.346,0.0,0.0
2022-06-26 01:00:00,16.7,0.0,2.327,0.0,0.0
2022-06-26 02:00:00,17.358,16.0,12.457,0.0,0.0
2022-06-26 03:00:00,20.627,192.0,63.302,15.847176,9.472898
2022-06-26 04:00:00,23.915,352.0,127.158,118.739136,62.717
2022-06-26 05:00:00,29.959,1040.0,320.258,317.2554,213.42792
2022-06-26 06:00:00,30.063,1712.0,502.329,541.4706,433.50674
2022-06-26 07:00:00,32.286,2176.0,682.975,679.14594,589.83435
2022-06-26 08:00:00,32.317,1352.0,428.657,684.33575,610.6838
2022-06-26 09:00:00,33.056,2376.0,751.619,702.982,639.9688
2022-06-26 10:00:00,33.222,2004.0,669.781,840.7028,814.3771
2022-06-26 11:00:00,33.383,2396.0,707.046,905.0155,914.6193
2022-06-26 12:00:00,32.92,1252.0,360.516,723.3452,741.1553
2022-06-26 13:00:00,32.785,1596.0,511.057,458.52863,489.79443
2022-06-26 14:00:00,28.608,964.0,274.67,481.39227,553.54803
2022-06-26 15:00:00,30.61,1144.0,347.234,316.68564,401.49063
2022-06-26 16:00:00,27.834,188.0,79.97,143.76402,218.96645
2022-06-26 17:00:00,25.975,16.0,15.692,36.44138,79.986984
2022-06-26 18:00:00,24.365,0.0,2.486,0.0,6.9477735
2022-06-26 19:00:00,23.55,0.0,2.374,0.0,0.0
2022-06-26 20:00:00,23.164,0.0,2.388,0.0,0.0
2022-06-26 21:00:00,23.222,0.0,2.38,0.0,0.0
2022-06-26 22:00:00,22.195,0.0,2.381,0.0,0.0
2022-06-26 23:00:00,21.416,0.0,2.379,0.0,0.0
2022-06-27 00:00:00,20.732,0.0,2.371,0.0,0.0
2022-06-27 01:00:00,21.046,0.0,2.376,0.0,0.0
2022-06-27 02:00:00,20.933,0.0,7.536,0.0,0.0
2022-06-27 03:00:00,22.172,88.0,44.377,18.52524,11.886878
2022-06-27 04:00:00,25.186,332.0,139.126,146.1795,68.518555
2022-06-27 05:00:00,28.439,1036.0,325.315,352.75302,235.82309
2022-06-27 06:00:00,28.529,1856.0,531.197,574.87476,459.03983
2022-06-27 07:00:00,29.863,2284.0,716.899,752.35535,661.22003
2022-06-27 08:00:00,31.429,2920.0,868.969,899.83136,832.9011
2022-06-27 09:00:00,32.886,3156.0,975.461,995.09235,953.13477
2022-06-27 10:00:00,33.737,2516.0,831.582,974.94696,962.1399
2022-06-27 11:00:00,32.292,992.0,281.227,649.72943,647.53784
2022-06-27 12:00:00,32.599,1576.0,459.322,311.24835,317.78748
2022-06-27 13:00:00,28.604,704.0,214.323,412.16998,441.12222
2022-06-27 14:00:00,29.273,488.0,141.795,119.18825,134.5665
2022-06-27 15:00:00,29.262,388.0,116.106,201.80962,247.22688
2022-06-27 16:00:00,29.092,280.0,90.686,115.725845,167.69164
2022-06-27 17:00:00,27.569,24.0,17.402,18.712975,36.98696
2022-06-27 18:00:00,25.499,0.0,2.531,0.0,6.6640487
