,172,D.156.DELTA,D.171.ISIRR,NEMS4 Temperature (°C),SARAH Global tilted radiation GTI (W/m²)_x,SARAH Global tilted radiation GTI (W/m²)_y
2024-07-27 01:00:00,19.615,0.0,2.442,17.25,0.0,0.0
2024-07-27 02:00:00,19.742,0.0,3.131,17.72,0.0,0.0
2024-07-27 03:00:00,20.878,60.0,33.063,16.6,0.0,0.0
2024-07-27 04:00:00,22.882,284.0,112.335,19.44,36.1844,36.1844
2024-07-27 05:00:00,26.798,816.0,288.543,22.2,192.07089,192.07089
2024-07-27 06:00:00,26.492,1692.0,505.756,24.46,415.10336,415.10336
2024-07-27 07:00:00,28.216,2288.0,680.269,27.31,621.5558,621.5558
2024-07-27 08:00:00,29.545,2824.0,858.215,29.31,799.9221,799.9221
2024-07-27 09:00:00,30.444,2544.0,813.299,30.78,903.075,903.075
2024-07-27 10:00:00,31.701,3012.0,976.384,31.95,943.9809,943.9809
2024-07-27 11:00:00,32.718,2776.0,977.276,32.95,995.4635,995.4635
2024-07-27 12:00:00,33.449,2584.0,808.262,32.63,929.5088,929.5088
2024-07-27 13:00:00,34.009,2232.0,649.01,33.16,805.98773,805.98773
2024-07-27 14:00:00,34.122,1472.0,474.295,33.35,631.7093,631.7093
2024-07-27 15:00:00,34.687,844.0,277.112,33.28,430.0368,430.0368
2024-07-27 16:00:00,35.758,216.0,94.444,32.85,225.69646,225.69646
2024-07-27 17:00:00,31.215,16.0,15.911,31.09,59.5186,59.5186
2024-07-27 18:00:00,26.998,0.0,2.474,28.87,1.8889848,1.8889848
2024-07-27 19:00:00,25.292,0.0,2.468,27.03,0.0,0.0
2024-07-27 20:00:00,24.605,0.0,2.469,25.06,0.0,0.0
2024-07-27 21:00:00,23.457,0.0,2.459,24.35,0.0,0.0
2024-07-27 22:00:00,23.236,0.0,2.42,23.29,0.0,0.0
2024-07-27 23:00:00,22.576,0.0,2.42,21.38,0.0,0.0
2024-07-28 00:00:00,22.05,0.0,2.436,20.38,0.0,0.0
2024-07-28 01:00:00,21.843,0.0,2.439,19.55,0.0,0.0
2024-07-28 02:00:00,21.287,0.0,2.975,19.07,0.0,0.0
2024-07-28 03:00:00,21.734,44.0,28.402,18.84,0.9442098,0.9442098
2024-07-28 04:00:00,24.411,256.0,105.737,21.3,43.20878,43.20878
2024-07-28 05:00:00,31.395,812.0,288.949,26.29,201.24297,201.24297
2024-07-28 06:00:00,31.624,1636.0,500.844,30.06,414.01093,414.01093
2024-07-28 07:00:00,34.631,2252.0,695.045,32.7,620.57623,620.57623
2024-07-28 08:00:00,35.933,2628.0,851.309,34.15,799.02875,799.02875
2024-07-28 09:00:00,36.671,2676.0,951.556,35.28,925.5569,925.5569
2024-07-28 10:00:00,38.07,2700.0,981.229,36.14,994.2473,994.2473
2024-07-28 11:00:00,38.675,2448.0,956.763,36.93,994.58636,994.58636
2024-07-28 12:00:00,38.889,2476.0,852.862,36.75,928.5885,928.5885
2024-07-28 13:00:00,38.957,2156.0,706.165,37.01,805.00635,805.00635
2024-07-28 14:00:00,38.98,1608.0,503.735,37.06,630.6138,630.6138
2024-07-28 15:00:00,39.811,832.0,286.534,36.77,428.80444,428.80444
2024-07-28 16:00:00,41.163,196.0,95.264,36.17,223.40512,223.40512
2024-07-28 17:00:00,32.721,8.0,13.827,34.2,57.635174,57.635174
2024-07-28 18:00:00,26.913,0.0,2.474,32.23,0.9442,0.9442
2024-07-28 19:00:00,25.583,0.0,2.466,29.12,0.0,0.0
2024-07-28 20:00:00,24.158,0.0,2.473,25.81,0.0,0.0
2024-07-28 21:00:00,23.271,0.0,2.453,25.57,0.0,0.0
2024-07-28 22:00:00,23.515,0.0,2.439,23.1,0.0,0.0
2024-07-28 23:00:00,22.586,0.0,2.431,21.43,0.0,0.0
2024-07-29 00:00:00,21.652,0.0,2.437,20.35,0.0,0.0
2024-07-29 01:00:00,21.274,0.0,2.443,19.38,0.0,0.0
2024-07-29 02:00:00,24.444,0.0,3.223,18.84,0.0,0.0
2024-07-29 03:00:00,24.993,40.0,29.28,21.46,0.0,0.0
2024-07-29 04:00:00,25.585,244.0,107.506,23.35,39.8363,39.8363
2024-07-29 05:00:00,28.005,828.0,295.643,24.44,203.2135,203.2135
